"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.685565321E1,-1.103205872E-1,5.156177673E0,8.349786530E0
4.687580721E1,-1.258882141E-1,5.167554016E0,8.419242096E0
4.689596121E1,-1.704954529E-1,5.262456665E0,8.378975830E0
4.691611421E1,-2.067201233E-1,5.290747833E0,8.231233063E0
4.693626821E1,-1.550775146E-1,5.180427246E0,8.185578003E0
4.695642221E1,-3.008743286E-2,5.217400360E0,8.370593262E0
4.697657521E1,-5.433700562E-2,5.332660675E0,8.400680695E0
4.699672921E1,-2.739303589E-2,5.414540405E0,8.121361542E0
4.701688221E1,4.086502075E-2,5.455106049E0,8.094567261E0
4.703703596E1,-3.682342529E-2,5.454207916E0,8.341553650E0
4.705718996E1,-1.345701599E-1,5.365741882E0,8.467890930E0
4.707734296E1,-2.243833923E-1,5.262905731E0,8.391998749E0
4.709749696E1,-2.788700867E-1,5.165009308E0,8.216713257E0
4.711765096E1,-3.356021118E-1,5.118456116E0,8.242908783E0
4.713780396E1,-3.917353821E-1,5.105133820E0,8.390052795E0
4.715795796E1,-3.369493103E-1,5.057682495E0,8.355025635E0
4.717811096E1,-3.498225403E-1,5.050796814E0,8.221652985E0
4.719826496E1,-4.064048767E-1,5.106481018E0,8.249495087E0
4.721841896E1,-4.233197021E-1,5.148393860E0,8.344397736E0
4.723857196E1,-3.561094666E-1,5.172194366E0,8.384364624E0
4.725872596E1,-3.290158081E-1,5.168452148E0,8.385412445E0
4.727887996E1,-2.724334717E-1,5.160069580E0,8.375233612E0
4.729903296E1,-2.466870117E-1,5.215753784E0,8.345295868E0
4.731918696E1,-1.824705505E-1,5.284011841E0,8.287665710E0
4.733934096E1,-1.076261902E-1,5.265749817E0,8.267308044E0
4.735949396E1,-1.148112488E-1,5.264252930E0,8.314459991E0
4.737964796E1,-1.275347900E-1,5.300028534E0,8.269104309E0
4.739980096E1,-6.316864014E-2,5.381159821E0,8.139024811E0
4.741995496E1,2.230361938E-2,5.384153595E0,8.260572052E0
4.744010896E1,-8.382568359E-2,5.313500519E0,8.394543457E0
4.746026196E1,-2.204914856E-1,5.192102966E0,8.212521973E0
4.748041596E1,-2.438429260E-1,5.164410553E0,7.964188385E0
4.750056996E1,-1.505868530E-1,5.275629272E0,8.025411072E0
4.752072296E1,-1.176553345E-1,5.364544373E0,8.227939911E0
4.754087696E1,-1.483415222E-1,5.310357056E0,8.310418396E0
4.756102996E1,-1.654060364E-1,5.211412811E0,8.304730225E0
4.758118396E1,-1.019380188E-1,5.174439697E0,8.377179565E0
4.760133796E1,-6.631210327E-2,5.195545807E0,8.473429413E0
4.762149096E1,-1.431024170E-1,5.197940826E0,8.497678986E0
4.764164496E1,-1.184037781E-1,5.166955261E0,8.406518555E0
4.766179896E1,-1.462458801E-1,5.174290009E0,8.358618164E0
4.768195196E1,-2.174977112E-1,5.211861877E0,8.359665985E0
4.770210596E1,-2.821632385E-1,5.198838959E0,8.302634583E0
4.772225896E1,-2.408491516E-1,5.190456390E0,8.245303802E0
4.774241296E1,-1.592687988E-1,5.270689545E0,8.313112793E0
4.776256696E1,-1.683998108E-1,5.347779236E0,8.367449799E0
4.778271996E1,-1.190025330E-1,5.388494568E0,8.335117035E0
4.780287396E1,-8.652008057E-2,5.311554565E0,8.241711273E0
4.782302796E1,-1.707948303E-1,5.222938843E0,8.262068939E0
4.784318096E1,-2.378553772E-1,5.186115417E0,8.367898865E0
4.786333496E1,-2.071691895E-1,5.173990631E0,8.372539215E0
4.788348796E1,-2.192939758E-1,5.299579468E0,8.272846527E0
4.790364196E1,-1.088237000E-1,5.343887329E0,8.286318512E0
4.792379596E1,-1.100212097E-1,5.230423279E0,8.326285400E0
4.794394896E1,-2.297721863E-1,5.105882263E0,8.357869720E0
4.796410296E1,-2.851570129E-1,5.057383118E0,8.362210693E0
4.798425696E1,-2.242337036E-1,5.146447906E0,8.336464233E0
4.800440996E1,-1.893562317E-1,5.272036743E0,8.201744385E0
4.802456413E1,-1.160087585E-1,5.304219818E0,8.161927185E0
4.804471713E1,-1.305285645E-1,5.256319427E0,8.300988007E0
4.806487113E1,-2.056723022E-1,5.184768219E0,8.325237579E0
4.808502512E1,-1.776805115E-1,5.246589661E0,8.258925476E0
4.810517812E1,-1.422042847E-1,5.363047485E0,8.232131195E0
4.812533212E1,-1.067280579E-1,5.356311493E0,8.347690887E0
4.814548613E1,-1.222956848E-1,5.229375458E0,8.451425171E0
4.816563913E1,-2.740800476E-1,5.175487518E0,8.332123260E0
4.818579313E1,-2.216889954E-1,5.188809814E0,8.151299286E0
4.820594613E1,-1.576222229E-1,5.250032501E0,8.283474426E0
4.822610013E1,-2.242337036E-1,5.283263397E0,8.467292175E0
4.824625413E1,-3.414399719E-1,5.195246429E0,8.450676727E0
4.826640712E1,-4.126918030E-1,5.081932068E0,8.239615631E0
4.828656112E1,-3.573069763E-1,5.061873779E0,8.220605164E0
4.830671512E1,-2.978805542E-1,5.143903198E0,8.379424896E0
4.832686813E1,-2.523751831E-1,5.199437714E0,8.340655518E0
4.834702213E1,-2.731819153E-1,5.200186157E0,8.163723450E0
4.836717513E1,-2.853067017E-1,5.223387909E0,8.187374268E0
4.838732913E1,-1.764830017E-1,5.287454681E0,8.385711823E0
4.840748313E1,-1.752854919E-1,5.296885071E0,8.388855286E0
4.842763613E1,-2.303709412E-1,5.230572968E0,8.215515747E0
4.844779013E1,-2.423460388E-1,5.254223785E0,8.159382477E0
4.846794412E1,-1.591191101E-1,5.308710480E0,8.204887848E0
4.848809712E1,-9.744735718E-2,5.359454956E0,8.287366333E0
4.850825112E1,-7.888595581E-2,5.323529663E0,8.367000732E0
4.852840513E1,-1.350192261E-1,5.262007599E0,8.388256531E0
4.854855813E1,-2.130070496E-1,5.212460632E0,8.319399719E0
4.856871213E1,-2.285746765E-1,5.223387909E0,8.263116760E0
4.858886513E1,-1.612147522E-1,5.293442230E0,8.304580536E0
4.860901913E1,-1.672023010E-1,5.366939392E0,8.349487152E0
4.862917313E1,-2.013313293E-1,5.298980713E0,8.242459717E0
4.864932613E1,-2.558180237E-1,5.182822266E0,8.135432281E0
4.866948012E1,-2.176473999E-1,5.131329346E0,8.222551117E0
4.868963412E1,-1.568737793E-1,5.200335846E0,8.379873962E0
4.870978713E1,-1.149609375E-1,5.260061646E0,8.293353882E0
4.872994113E1,-1.216969299E-1,5.272036743E0,8.286468201E0
4.875009413E1,-1.643582153E-1,5.251679077E0,8.359965363E0
4.877024813E1,-1.954934692E-1,5.150190125E0,8.334667969E0
4.879040213E1,-2.703378296E-1,5.167703705E0,8.279133453E0
4.881055513E1,-2.213896179E-1,5.248236237E0,8.275840302E0
4.883070913E1,-1.640588379E-1,5.313051453E0,8.258027344E0
4.885086312E1,-1.505868530E-1,5.361550598E0,8.171956329E0
4.887101612E1,-7.424560547E-2,5.356311493E0,8.181985474E0
4.889117012E1,-1.975891113E-2,5.344336395E0,8.422086182E0
4.891132313E1,-2.799179077E-2,5.263354797E0,8.503816223E0
4.893147713E1,-1.082249451E-1,5.219945068E0,8.318351898E0
4.895163113E1,-1.507365417E-1,5.225333862E0,8.134683838E0
4.897178413E1,-1.158590698E-1,5.255720673E0,8.137378235E0
4.899193813E1,-9.041198730E-2,5.297034760E0,8.252788239E0
4.901209213E1,-1.582209778E-1,5.276527405E0,8.284222870E0
4.903224475E1,-2.395019531E-1,5.191204834E0,8.215964813E0
4.905239875E1,-2.221380615E-1,5.159021759E0,8.206534424E0
4.907255175E1,-2.164498901E-1,5.231471100E0,8.325686646E0
4.909270575E1,-1.836680603E-1,5.314997406E0,8.305478668E0
4.911285975E1,-2.043251038E-1,5.328170013E0,8.202941895E0
4.913301275E1,-1.522334290E-1,5.302273865E0,8.198600922E0
4.915316675E1,-1.210981750E-1,5.288951569E0,8.300688629E0
4.917332075E1,-1.025367737E-1,5.297034760E0,8.418343964E0
4.919347375E1,-1.582209778E-1,5.298381958E0,8.407416687E0
4.921362775E1,-1.926493835E-1,5.300327911E0,8.227939911E0
4.923378075E1,-2.185455322E-1,5.299729156E0,8.155490570E0
4.925393475E1,-1.628613281E-1,5.298681335E0,8.244106293E0
4.927408875E1,-1.775308228E-1,5.272934875E0,8.357869720E0
4.929424175E1,-2.240840149E-1,5.217999115E0,8.350085907E0
4.931439575E1,-2.179467773E-1,5.205724640E0,8.242609406E0
4.933454975E1,-2.299218750E-1,5.255271606E0,8.256231079E0
4.935470275E1,-2.219883728E-1,5.245242462E0,8.319998474E0
4.937485675E1,-2.291734314E-1,5.249284058E0,8.344697113E0
4.939500975E1,-1.944456482E-1,5.259911957E0,8.197852478E0
4.941516375E1,-1.758842468E-1,5.281467133E0,8.170609131E0
4.943531775E1,-1.710942078E-1,5.275778961E0,8.344846802E0
4.945547075E1,-1.951940918E-1,5.224136353E0,8.367749176E0
4.947562475E1,-2.415975952E-1,5.249433746E0,8.140222321E0
4.949577875E1,-2.406994629E-1,5.292095032E0,8.043373718E0
4.951593175E1,-1.760339355E-1,5.310057678E0,8.249046021E0
4.953608575E1,-1.480421448E-1,5.335055695E0,8.382268982E0
4.955623875E1,-1.486408997E-1,5.299579468E0,8.247698822E0
4.957639275E1,-1.549278259E-1,5.262756042E0,8.148754578E0
4.959654675E1,-2.035766602E-1,5.275479584E0,8.309969330E0
4.961669975E1,-1.793270874E-1,5.271138611E0,8.427474976E0
4.963685375E1,-1.642085266E-1,5.267097015E0,8.387358398E0
4.965700775E1,-1.486408997E-1,5.296735382E0,8.283923492E0
4.967716075E1,-1.501377869E-1,5.249134369E0,8.285570068E0
4.969731475E1,-2.600093079E-1,5.221441956E0,8.340356140E0
4.971746775E1,-2.580633545E-1,5.220543823E0,8.296197968E0
4.973762175E1,-3.007246399E-1,5.228627014E0,8.148305511E0
4.975777575E1,-2.366578674E-1,5.249583435E0,8.080346832E0
4.977792875E1,-1.202000427E-1,5.272336121E0,8.169710999E0
4.979808275E1,-1.387614441E-1,5.312303009E0,8.288414154E0
4.981823675E1,-1.609153748E-1,5.289250946E0,8.262817383E0
4.983838975E1,-1.610650635E-1,5.245092773E0,8.186326447E0
4.985854375E1,-1.330732727E-1,5.209766235E0,8.194559326E0
4.987869675E1,-1.755848694E-1,5.181325378E0,8.305628357E0
4.989885075E1,-1.927990723E-1,5.228327637E0,8.375383301E0
4.991900475E1,-1.796264648E-1,5.277874603E0,8.337512054E0
4.993915775E1,-1.460961914E-1,5.325475616E0,8.277486877E0
4.995931175E1,-8.756790161E-2,5.365891571E0,8.345445557E0
4.997946575E1,-6.406677246E-2,5.352120209E0,8.386909332E0
4.999961875E1,-1.350192261E-1,5.370980988E0,8.379873962E0
5.001977275E1,-8.262817383E-2,5.296585693E0,8.313412170E0
5.003992625E1,-1.222956848E-1,5.225034485E0,8.425678711E0
5.006007925E1,-2.758763123E-1,5.142256622E0,8.464148712E0
5.008023325E1,-3.794609070E-1,5.121898956E0,8.318351898E0
5.010038625E1,-3.195854187E-1,5.122348022E0,8.140222321E0
5.012054025E1,-2.454895020E-1,5.082231445E0,8.075556793E0
5.014069425E1,-2.890489197E-1,5.049449615E0,8.208181000E0
5.016084725E1,-2.954855347E-1,4.997357941E0,8.336314545E0
5.018100125E1,-2.016307068E-1,4.982389069E0,8.369395752E0
5.020115525E1,-1.978884888E-1,4.970114594E0,8.317154388E0
5.022130825E1,-2.682421875E-1,4.976551208E0,8.317304077E0
5.024146225E1,-2.823129272E-1,5.029091949E0,8.371192017E0
5.026161525E1,-1.936972046E-1,5.153183899E0,8.441246338E0
5.028176925E1,-5.733078003E-2,5.221292267E0,8.530760193E0
5.030192325E1,-4.969665527E-2,5.249433746E0,8.557853851E0
5.032207625E1,-7.529342651E-2,5.278323669E0,8.479566650E0
5.034223025E1,-1.020877075E-1,5.240901489E0,8.399483185E0
5.036238425E1,-1.163081360E-1,5.232219543E0,8.405321045E0
5.038253725E1,-8.801696777E-2,5.224884796E0,8.474028168E0
5.040269125E1,-7.409591675E-2,5.218448181E0,8.460705872E0
5.042284425E1,-1.532812500E-1,5.192701721E0,8.358318787E0
5.044299825E1,-2.505789185E-1,5.142406311E0,8.204887848E0
5.046315225E1,-2.811154175E-1,5.049000549E0,8.033194885E0
5.048330525E1,-3.047662354E-1,4.959187317E0,8.026159515E0
5.050345925E1,-2.894979858E-1,4.997807007E0,8.245154114E0
5.052361325E1,-1.633103943E-1,5.058730316E0,8.465944977E0
5.054376625E1,-7.334747314E-2,5.100942535E0,8.490643616E0
5.056392025E1,-1.748364258E-1,5.033432922E0,8.468789062E0
5.058407325E1,-1.977388000E-1,4.955295410E0,8.522677002E0
5.060422725E1,-1.731898499E-1,4.995262299E0,8.568781128E0
5.062438125E1,-3.817062378E-2,5.197042694E0,8.606203308E0
5.064453425E1,1.261875916E-1,5.334606628E0,8.643924866E0
5.066468825E1,1.091230774E-1,5.278473358E0,8.555458832E0
5.068484225E1,4.610412598E-2,5.181774445E0,8.487200775E0
5.070499525E1,3.457809448E-2,5.162015533E0,8.499924316E0
5.072514925E1,-4.490661621E-3,5.205724640E0,8.385861511E0
5.074530225E1,1.332229614E-2,5.237308960E0,8.196954346E0
5.076545625E1,1.362167358E-2,5.229974213E0,8.127947845E0
5.078561025E1,-3.487747192E-2,5.225333862E0,8.253686371E0
5.080576325E1,-3.143463135E-2,5.183421021E0,8.343349915E0
5.082591725E1,-5.987548828E-2,5.137915649E0,8.315208435E0
5.084607125E1,-1.046324158E-1,5.103337555E0,8.258775787E0
5.086622425E1,-1.417552185E-1,5.051545258E0,8.298742676E0
5.088637825E1,-1.703457642E-1,5.035977631E0,8.371341705E0
5.090653125E1,-1.960922241E-1,5.056035919E0,8.468938751E0
5.092668525E1,-2.034269714E-1,5.152734833E0,8.437803497E0
5.094683925E1,-1.487905884E-1,5.163362732E0,8.370742950E0
5.096699225E1,-1.445993042E-1,5.119953003E0,8.408913574E0
5.098714625E1,-1.998344421E-1,5.068460083E0,8.425079956E0
5.100730025E1,-1.974394226E-1,5.072651367E0,8.422385559E0
5.102745412E1,-1.405577087E-1,5.133125610E0,8.432564392E0
5.104760813E1,-6.301895142E-2,5.178630981E0,8.374335480E0
5.106776113E1,-4.550537109E-2,5.146896973E0,8.333620148E0
5.108791513E1,-1.151106262E-1,5.112468567E0,8.288713531E0
5.110806913E1,-1.911524963E-1,5.094505920E0,8.248596954E0
5.112822213E1,-1.863624573E-1,5.114414520E0,8.290210419E0
5.114837613E1,-1.761836243E-1,5.185516663E0,8.321944427E0
5.116853012E1,-1.182540894E-1,5.204676819E0,8.363707581E0
5.118868312E1,-1.067280579E-1,5.196893005E0,8.409063263E0
5.120883712E1,-1.118174744E-1,5.155279541E0,8.417445831E0
5.122899013E1,-1.083746338E-1,5.121000824E0,8.495882721E0
5.124914413E1,-9.250762939E-2,5.098547516E0,8.565487976E0
5.126929813E1,-7.858657837E-2,5.083578644E0,8.464597778E0
5.128945113E1,-1.417552185E-1,5.104535065E0,8.393944702E0
5.130960513E1,-1.405577087E-1,5.147346039E0,8.371790771E0
5.132975913E1,-1.225950623E-1,5.160668335E0,8.341853027E0
5.134991213E1,-1.194515991E-1,5.159770203E0,8.250542908E0
5.137006612E1,-1.371148682E-1,5.170398102E0,8.148006134E0
5.139021912E1,-1.794767761E-1,5.234614563E0,8.154592438E0
5.141037312E1,-1.230441284E-1,5.189857635E0,8.197104034E0
5.143052713E1,-1.778302002E-1,5.165009308E0,8.336314545E0
5.145068013E1,-1.339714050E-1,5.157674561E0,8.450676727E0
5.147083413E1,-1.450483704E-1,5.178032227E0,8.438102875E0
5.149098813E1,-1.908531189E-1,5.139262848E0,8.290360107E0
5.151114113E1,-2.167492676E-1,5.118007050E0,8.243357849E0
5.153129513E1,-2.130070496E-1,5.134323120E0,8.402626648E0
5.155144912E1,-1.841171265E-1,5.130281525E0,8.563691711E0
5.157160212E1,-2.204914856E-1,5.106780396E0,8.463400269E0
5.159175612E1,-1.845661926E-1,5.097948761E0,8.293952637E0
5.161190913E1,-1.944456482E-1,5.130431213E0,8.365952911E0
5.163206313E1,-1.562750244E-1,5.196593628E0,8.441845093E0
5.165221713E1,-1.651066589E-1,5.263354797E0,8.309220886E0
5.167237013E1,-1.597178650E-1,5.248685303E0,8.174501038E0
5.169252413E1,-1.269360352E-1,5.171595612E0,8.272846527E0
5.171267713E1,-6.122268677E-2,5.157075806E0,8.512348480E0
5.173283113E1,-1.302291870E-2,5.154231720E0,8.539591827E0
5.175298512E1,-9.355545044E-2,5.093158722E0,8.321495361E0
5.177313812E1,-8.936416626E-2,5.110672302E0,8.129295044E0
5.179329212E1,2.185455322E-2,5.213658142E0,8.183632050E0
5.181344613E1,5.807922363E-2,5.319937134E0,8.270900574E0
5.183359913E1,-8.502319336E-2,5.281467133E0,8.295599213E0
5.185375313E1,-1.884580994E-1,5.146896973E0,8.261320496E0
5.187390613E1,-2.330653381E-1,5.062173157E0,8.287366333E0
5.189406013E1,-1.969903564E-1,5.105732574E0,8.325836334E0
5.191421413E1,-1.251397705E-1,5.143903198E0,8.309520264E0
5.193436713E1,-9.924362183E-2,5.190755768E0,8.350984039E0
5.195452112E1,-1.158590698E-1,5.188809814E0,8.384514313E0
5.197467512E1,-2.070195007E-1,5.128335571E0,8.368796997E0
5.199482812E1,-2.821632385E-1,5.080435181E0,8.307574310E0
5.201498213E1,-2.389031982E-1,5.104984131E0,8.315058746E0
5.203513475E1,-2.396516418E-1,5.184768219E0,8.397088165E0
5.205528875E1,-1.821711731E-1,5.174290009E0,8.427474976E0
5.207544275E1,-1.137634277E-1,5.170847168E0,8.442892914E0
5.209559575E1,-1.676513672E-1,5.139562225E0,8.363857269E0
5.211574975E1,-1.736389160E-1,5.172493744E0,8.344846802E0
5.213590375E1,-1.273851013E-1,5.184019775E0,8.371042328E0
5.215605675E1,-8.622070312E-2,5.157075806E0,8.421786804E0
5.217621075E1,-8.816665649E-2,5.094505920E0,8.459957428E0
5.219636475E1,-9.265731812E-2,5.138364716E0,8.415649567E0
5.221651775E1,-3.592529297E-2,5.210215302E0,8.342601471E0
5.223667175E1,-4.460723877E-2,5.272934875E0,8.284821625E0
5.225682475E1,-6.212081909E-2,5.263803864E0,8.261320496E0
5.227697875E1,-9.430389404E-2,5.224286041E0,8.225694580E0
5.229713275E1,-4.355941772E-2,5.178331604E0,8.224796448E0
5.231728575E1,-9.430389404E-3,5.238805847E0,8.256979523E0
5.233743975E1,-5.538482666E-2,5.236859894E0,8.314909058E0
5.235759375E1,-1.368154907E-1,5.160518646E0,8.313262482E0
5.237774675E1,-1.377136230E-1,5.122647400E0,8.299640808E0
5.239790075E1,-1.451980591E-1,5.141059113E0,8.317902832E0
5.241805375E1,-1.402583313E-1,5.208568726E0,8.400381317E0
5.243820775E1,-1.564247131E-1,5.179379425E0,8.393795013E0
5.245836175E1,-2.420466614E-1,5.110672302E0,8.299790497E0
5.247851475E1,-2.616558838E-1,5.064268799E0,8.289761353E0
5.249866875E1,-2.877017212E-1,5.052443390E0,8.366401978E0
5.251882275E1,-2.616558838E-1,5.084776154E0,8.384364624E0
5.253897575E1,-1.700463867E-1,5.112618256E0,8.368347931E0
5.255912975E1,-1.233435059E-1,5.146597595E0,8.416697388E0
5.257928275E1,-1.267863464E-1,5.130431213E0,8.398285675E0
5.259943675E1,-9.624984741E-2,5.130580902E0,8.395441589E0
5.261959075E1,-6.721023560E-2,5.175038452E0,8.335266724E0
5.263974375E1,-5.927673340E-2,5.248086548E0,8.280181274E0
5.265989775E1,-4.700225830E-2,5.239105225E0,8.285270691E0
5.268005175E1,-1.061293030E-1,5.208269348E0,8.407865753E0
5.270020475E1,-3.517684937E-2,5.148393860E0,8.430917816E0
5.272035875E1,-2.784210205E-2,5.154531097E0,8.441695404E0
5.274051175E1,-1.990859985E-2,5.193001099E0,8.422385559E0
5.276066575E1,-2.918930054E-2,5.156177673E0,8.390651550E0
5.278081975E1,-9.879455566E-2,5.100792847E0,8.363707581E0
5.280097275E1,-1.357676697E-1,5.090314636E0,8.384214935E0
5.282112675E1,-9.969268799E-2,5.161117401E0,8.362809448E0
5.284128075E1,-5.224136353E-2,5.231022034E0,8.261769562E0
5.286143375E1,-6.316864014E-2,5.222639465E0,8.201894073E0
5.288158775E1,-1.136137390E-1,5.148693237E0,8.322243805E0
5.290174075E1,-1.683998108E-1,5.054988098E0,8.391100616E0
5.292189475E1,-2.007325745E-1,5.111271057E0,8.323291626E0
5.294204875E1,-1.898052979E-1,5.175038452E0,8.278085632E0
5.296220175E1,-1.172062683E-1,5.179080048E0,8.382568359E0
5.298235575E1,-9.894424438E-2,5.166356506E0,8.443042603E0
5.300250975E1,-1.067280579E-1,5.136867828E0,8.365653534E0
5.302266275E1,-8.831634521E-2,5.151986389E0,8.366551666E0
5.304281738E1,-8.771759033E-2,5.145699463E0,8.444389801E0
5.306297037E1,-8.277786255E-2,5.135071564E0,8.403075714E0
5.308312437E1,-1.073268127E-1,5.128934326E0,8.357270966E0
5.310327837E1,-1.167572021E-1,5.124743042E0,8.332422638E0
5.312343138E1,-9.475296021E-2,5.169949036E0,8.295898590E0
5.314358538E1,-7.544311523E-2,5.241350555E0,8.281528473E0
5.316373938E1,-7.170089722E-2,5.245990906E0,8.297545166E0
5.318389238E1,-1.163081360E-1,5.174739075E0,8.377179565E0
5.320404638E1,-1.381626892E-1,5.092260590E0,8.405770111E0
5.322419938E1,-1.713935852E-1,5.048701172E0,8.412506104E0
5.324435337E1,-1.802252197E-1,5.079237671E0,8.356672211E0
5.326450737E1,-1.499880981E-1,5.158423004E0,8.378526764E0
5.328466037E1,-1.278341675E-1,5.155129852E0,8.389304352E0
5.330481438E1,-1.564247131E-1,5.158572693E0,8.342751160E0
5.332496838E1,-1.814227295E-1,5.105732574E0,8.328231354E0
5.334512138E1,-1.862127686E-1,5.115013275E0,8.344098358E0
5.336527538E1,-1.375639343E-1,5.093308411E0,8.394842834E0
5.338542838E1,-1.002914429E-1,5.103187866E0,8.448281708E0
5.340558238E1,-6.496490479E-2,5.139412537E0,8.395591278E0
5.342573638E1,-4.086502075E-2,5.188211060E0,8.296946411E0
5.344588937E1,-5.987548828E-2,5.214406586E0,8.295299835E0
5.346604337E1,-9.834548950E-2,5.215155029E0,8.358169098E0
5.348619737E1,-8.771759033E-2,5.172942810E0,8.371341705E0
5.350635038E1,-9.325607300E-2,5.128934326E0,8.338260498E0
5.352650438E1,-8.622070312E-2,5.116659851E0,8.363557892E0
5.354665738E1,-1.073268127E-1,5.146896973E0,8.396339722E0
5.356681138E1,-9.610015869E-2,5.129233704E0,8.352630615E0
5.358696538E1,-8.607101440E-2,5.132526855E0,8.354576569E0
5.360711838E1,-9.505233765E-2,5.156626740E0,8.358318787E0
5.362727237E1,-1.359173584E-1,5.139861603E0,8.381969604E0
5.364742637E1,-1.242416382E-1,5.144951019E0,8.402327271E0
5.366757937E1,-8.996292114E-2,5.209466858E0,8.418793030E0
5.368773338E1,-1.116677856E-1,5.178481293E0,8.387208710E0
5.370788638E1,-1.372645569E-1,5.102289734E0,8.294102325E0
5.372804038E1,-1.360670471E-1,5.082680511E0,8.300089874E0
5.374819438E1,-1.315763855E-1,5.115761719E0,8.400680695E0
5.376834738E1,-1.151106262E-1,5.136867828E0,8.415050812E0
5.378850138E1,-1.483415222E-1,5.132077789E0,8.428971863E0
5.380865538E1,-1.281335449E-1,5.104684753E0,8.415649567E0
5.382880837E1,-1.350192261E-1,5.098547516E0,8.363108826E0
5.384896237E1,-1.158590698E-1,5.154531097E0,8.293503571E0
5.386911537E1,-5.388793945E-2,5.203928375E0,8.292755127E0
5.388926938E1,-5.613327026E-2,5.226082306E0,8.344397736E0
5.390942338E1,-7.903564453E-2,5.158273315E0,8.330476685E0
5.392957638E1,-1.104702759E-1,5.101391602E0,8.347391510E0
5.394973038E1,-1.462458801E-1,5.122348022E0,8.374036102E0
5.396988438E1,-8.547225952E-2,5.208269348E0,8.406668243E0
5.399003738E1,-3.308120728E-2,5.216951294E0,8.333620148E0
5.401019138E1,-3.517684937E-2,5.174140320E0,8.315807190E0
5.403034350E1,-1.100212097E-1,5.172793121E0,8.358318787E0
5.405049750E1,-1.348695374E-1,5.186863861E0,8.313861237E0
5.407065150E1,-2.014810181E-1,5.163811798E0,8.305628357E0
5.409080450E1,-1.573228455E-1,5.125790863E0,8.413404236E0
5.411095850E1,-1.249900818E-1,5.125491486E0,8.496331787E0
5.413111250E1,-7.140151978E-2,5.153333588E0,8.472680969E0
5.415126550E1,-8.352630615E-2,5.139113159E0,8.427774353E0
5.417141950E1,-1.028361511E-1,5.078638916E0,8.357420654E0
5.419157250E1,-1.383123779E-1,5.103936310E0,8.381071472E0
5.421172650E1,-1.487905884E-1,5.154381409E0,8.364156647E0
5.423188050E1,-1.790277100E-1,5.154082031E0,8.308023376E0
5.425203350E1,-1.426533508E-1,5.104984131E0,8.239465942E0
5.427218750E1,-7.873626709E-2,5.126688995E0,8.334967346E0
5.429234150E1,-4.715194702E-2,5.164410553E0,8.376730499E0
5.431249450E1,-4.834945679E-2,5.245691528E0,8.253985748E0
5.433264850E1,-6.017486572E-2,5.269042969E0,8.190966797E0
5.435280150E1,-8.158035278E-2,5.229974213E0,8.367898865E0
5.437295550E1,-1.061293030E-1,5.165308685E0,8.540040894E0
5.439310950E1,-1.901046753E-1,5.123545532E0,8.399183807E0
5.441326250E1,-1.773811340E-1,5.133424988E0,8.238418121E0
5.443341650E1,-9.101074219E-2,5.209017792E0,8.271050262E0
5.445357050E1,-7.768844604E-2,5.228028259E0,8.397387543E0
5.447372350E1,-1.589694214E-1,5.149441681E0,8.381819916E0
5.449387750E1,-1.579216003E-1,5.151088257E0,8.390950928E0
5.451403050E1,-9.639953613E-2,5.198988647E0,8.430768127E0
5.453418450E1,-3.996688843E-2,5.265001373E0,8.460556183E0
5.455433850E1,-8.592132568E-2,5.220693512E0,8.399932251E0
5.457449150E1,-1.347198486E-1,5.156626740E0,8.319848785E0
5.459464550E1,-1.579216003E-1,5.093757477E0,8.313711548E0
5.461479850E1,-1.960922241E-1,5.088817749E0,8.323441315E0
5.463495250E1,-1.610650635E-1,5.106481018E0,8.260272675E0
5.465510650E1,-1.561253357E-1,5.098846893E0,8.225544891E0
5.467525950E1,-1.618135071E-1,5.094056854E0,8.260572052E0
5.469541350E1,-1.490899658E-1,5.174290009E0,8.384664001E0
5.471556750E1,-1.326242065E-1,5.201683044E0,8.338859253E0
5.473572050E1,-1.016386414E-1,5.245541840E0,8.261619873E0
5.475587450E1,-6.750961304E-2,5.284909973E0,8.217611389E0
5.477602750E1,-6.152206421E-2,5.306764526E0,8.298892365E0
5.479618150E1,-6.271957397E-2,5.304968262E0,8.426876221E0
5.481633550E1,-1.122665405E-1,5.256768494E0,8.361162872E0
5.483648850E1,-1.374142456E-1,5.195246429E0,8.337212677E0
5.485664250E1,-2.001338196E-1,5.125641174E0,8.349487152E0
5.487679650E1,-2.365081787E-1,5.128634949E0,8.331225128E0
5.489694950E1,-2.122586060E-1,5.145400085E0,8.262518005E0
5.491710350E1,-2.206411743E-1,5.134323120E0,8.217012634E0
5.493725750E1,-2.154020691E-1,5.101840668E0,8.276738434E0
5.495741050E1,-1.898052979E-1,5.073100433E0,8.381071472E0
5.497756450E1,-1.948947144E-1,5.101391602E0,8.387807465E0
5.499771750E1,-1.746867371E-1,5.166206818E0,8.333171082E0
5.501787150E1,-1.296304321E-1,5.246589661E0,8.254434814E0
5.503802575E1,-1.034349060E-1,5.228627014E0,8.230484619E0
5.505817875E1,-8.951385498E-2,5.223687286E0,8.336464233E0
5.507833275E1,-6.466552734E-2,5.250930634E0,8.367599487E0
5.509848575E1,-1.062789917E-2,5.249284058E0,8.384963379E0
