"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.308102508E1,-1.050814819E0,4.655768280E0,8.484506378E0
6.310117808E1,-1.086889801E0,4.735552368E0,8.512498169E0
6.312133108E1,-9.916877747E-1,4.869673462E0,8.605903931E0
6.314148508E1,-8.309220886E-1,4.999004517E0,8.712631989E0
6.316163808E1,-6.807843018E-1,4.958738251E0,8.728498993E0
6.318179108E1,-6.738986206E-1,4.835245056E0,8.794212341E0
6.320194508E1,-7.092251587E-1,4.652624817E0,8.728648682E0
6.322209808E1,-6.804849243E-1,4.623136139E0,8.554411011E0
6.324225108E1,-5.947132874E-1,4.652774506E0,8.382119293E0
6.326240508E1,-5.227130127E-1,4.831802216E0,8.370443573E0
6.328255808E1,-4.248165894E-1,4.876409454E0,8.318052521E0
6.330271108E1,-4.724176025E-1,4.849315796E0,8.493637390E0
6.332286508E1,-5.975573730E-1,4.793481903E0,8.671467590E0
6.334301808E1,-7.102729797E-1,4.772375793E0,8.748856659E0
6.336317108E1,-5.816903687E-1,4.811444550E0,8.681347046E0
6.338332508E1,-4.884342957E-1,4.863985291E0,8.622519379E0
6.340347808E1,-5.099894714E-1,4.856051788E0,8.644074554E0
6.342363108E1,-6.417155457E-1,4.830904083E0,8.550070038E0
6.344378508E1,-7.628137207E-1,4.838987274E0,8.152496796E0
6.346393808E1,-8.068222046E-1,4.709805908E0,8.004454651E0
6.348409108E1,-8.228388977E-1,4.698130188E0,8.222850494E0
6.350424508E1,-8.655001831E-1,4.779111786E0,8.409662018E0
6.352439808E1,-8.527766418E-1,4.821324005E0,8.330776062E0
6.354455108E1,-7.509883118E-1,4.817881165E0,8.343649292E0
6.356470508E1,-7.643106079E-1,4.730762329E0,8.496331787E0
6.358485808E1,-8.954379272E-1,4.585115204E0,8.564140778E0
6.360501108E1,-8.306227112E-1,4.524640961E0,8.534053345E0
6.362516508E1,-6.671626282E-1,4.666845245E0,8.546627197E0
6.364531808E1,-5.150788879E-1,4.791386261E0,8.601712646E0
6.366547108E1,-3.824546814E-1,4.738995209E0,8.725355530E0
6.368562508E1,-3.824546814E-1,4.722080383E0,8.854985962E0
6.370577808E1,-4.041595459E-1,4.802463226E0,8.979826355E0
6.372593108E1,-4.493655396E-1,4.872068481E0,9.036408691E0
6.374608508E1,-4.784051514E-1,4.773273926E0,8.914861450E0
6.376623808E1,-5.116360474E-1,4.735552368E0,8.785979462E0
6.378639108E1,-5.760021973E-1,4.869224396E0,8.663384399E0
6.380654508E1,-5.275030518E-1,4.883744202E0,8.482261047E0
6.382669783E1,-5.665718079E-1,4.830904083E0,8.362809448E0
6.384685083E1,-5.400769043E-1,4.771477661E0,8.377478943E0
6.386700483E1,-4.578977966E-1,4.723577271E0,8.504564667E0
6.388715783E1,-4.911286926E-1,4.702920227E0,8.606502686E0
6.390731083E1,-4.951702881E-1,4.659061432E0,8.629854126E0
6.392746483E1,-4.754113770E-1,4.609664154E0,8.569379883E0
6.394761783E1,-5.031037903E-1,4.605173492E0,8.497828674E0
6.396777083E1,-4.963677979E-1,4.680017853E0,8.490044861E0
6.398792483E1,-4.409829712E-1,4.693489838E0,8.534053345E0
6.400807783E1,-5.412744141E-1,4.633464661E0,8.546776886E0
6.402823083E1,-6.051914978E-1,4.577780457E0,8.512348480E0
6.404838483E1,-6.255491638E-1,4.650229797E0,8.484656067E0
6.406853783E1,-4.640350342E-1,4.775519257E0,8.608897705E0
6.408869083E1,-3.588038635E-1,4.787943420E0,8.649613037E0
6.410884483E1,-4.379891968E-1,4.707261200E0,8.690028992E0
6.412899783E1,-5.468128967E-1,4.618046722E0,8.744815063E0
6.414915083E1,-5.947132874E-1,4.624333649E0,8.728349304E0
6.416930483E1,-6.381230164E-1,4.649331665E0,8.559650116E0
6.418945783E1,-6.616241455E-1,4.637057190E0,8.462651825E0
6.420961083E1,-7.429051208E-1,4.645290070E0,8.463100891E0
6.422976483E1,-7.620652771E-1,4.721182251E0,8.508905640E0
6.424991783E1,-6.996450806E-1,4.798122253E0,8.552614746E0
6.427007083E1,-5.685177612E-1,4.730762329E0,8.747509460E0
6.429022483E1,-5.771997070E-1,4.686604156E0,8.965755615E0
6.431037783E1,-6.334826660E-1,4.630620575E0,8.793763275E0
6.433053083E1,-6.863227844E-1,4.642296295E0,8.603359222E0
6.435068483E1,-6.836283875E-1,4.686155090E0,8.594228210E0
6.437083783E1,-5.400769043E-1,4.742587738E0,8.734486542E0
6.439099083E1,-5.171745300E-1,4.697681122E0,8.813821564E0
6.441114483E1,-6.973997498E-1,4.554279327E0,8.738378448E0
6.443129783E1,-7.355703735E-1,4.502037964E0,8.649313660E0
6.445145083E1,-6.899153137E-1,4.516408081E0,8.534203033E0
6.447160483E1,-7.749385071E-1,4.524042206E0,8.444389801E0
6.449175783E1,-7.720944214E-1,4.498295746E0,8.413853302E0
6.451191083E1,-7.876620483E-1,4.593647461E0,8.534203033E0
6.453206483E1,-7.611671448E-1,4.634811859E0,8.645272064E0
6.455221783E1,-8.051756287E-1,4.543501740E0,8.542286224E0
6.457237083E1,-8.216413879E-1,4.519551544E0,8.472680969E0
6.459252483E1,-6.830296326E-1,4.577181702E0,8.608748016E0
6.461267783E1,-5.828878784E-1,4.696782990E0,8.824000397E0
6.463283083E1,-5.255570984E-1,4.663851471E0,8.791817322E0
6.465298483E1,-5.640270996E-1,4.609364777E0,8.739575958E0
6.467313783E1,-5.655239868E-1,4.622836761E0,8.807085571E0
6.469329083E1,-5.025050354E-1,4.618046722E0,8.875792694E0
6.471344483E1,-4.742138672E-1,4.651876373E0,8.829838257E0
6.473359783E1,-5.234614563E-1,4.643044739E0,8.697962494E0
6.475375183E1,-5.020559692E-1,4.705464935E0,8.692723389E0
6.477390483E1,-4.228706360E-1,4.712799683E0,8.720715179E0
6.479405783E1,-4.893324280E-1,4.606221313E0,8.709937592E0
6.481421183E1,-6.960525513E-1,4.617597656E0,8.521778870E0
6.483436463E1,-6.309379578E-1,4.737797699E0,8.364456024E0
6.485451762E1,-5.050497437E-1,4.874912567E0,8.430169373E0
6.487467162E1,-6.018983459E-1,4.876559143E0,8.557105408E0
6.489482462E1,-6.953041077E-1,4.706961823E0,8.540939026E0
6.491497763E1,-7.045848083E-1,4.600533142E0,8.582253113E0
6.493513163E1,-6.831793213E-1,4.543651428E0,8.648116150E0
6.495528463E1,-6.138734436E-1,4.514462128E0,8.693022766E0
6.497543763E1,-6.153703308E-1,4.555027771E0,8.629554749E0
6.499559163E1,-6.313870239E-1,4.572691040E0,8.600215759E0
6.501574463E1,-5.915698242E-1,4.610113220E0,8.597521362E0
6.503589763E1,-5.774990845E-1,4.570296021E0,8.610544281E0
6.505605162E1,-6.245013428E-1,4.564009094E0,8.667725372E0
6.507620462E1,-6.054908752E-1,4.623734894E0,8.712033234E0
6.509635762E1,-5.333409119E-1,4.719236298E0,8.629554749E0
6.511651163E1,-5.077441406E-1,4.761598206E0,8.559500427E0
6.513666463E1,-5.275030518E-1,4.801565094E0,8.557704163E0
6.515681763E1,-5.177732849E-1,4.844675446E0,8.668174438E0
6.517697163E1,-5.330415344E-1,4.864883423E0,8.692873077E0
6.519712463E1,-5.701643372E-1,4.816084900E0,8.638536072E0
6.521727763E1,-5.730084229E-1,4.757257233E0,8.598269806E0
6.523743163E1,-5.692662048E-1,4.736450500E0,8.550219727E0
6.525758463E1,-6.286926270E-1,4.726271667E0,8.560398560E0
6.527773762E1,-6.457571411E-1,4.737648010E0,8.613837433E0
6.529789162E1,-5.661227417E-1,4.630021820E0,8.602760468E0
6.531804462E1,-7.068301392E-1,4.581672363E0,8.583600311E0
6.533819763E1,-7.096742249E-1,4.586312714E0,8.469986572E0
6.535835163E1,-6.366261292E-1,4.612208862E0,8.405620422E0
6.537850463E1,-6.572831726E-1,4.671335907E0,8.453969879E0
6.539865763E1,-5.643264771E-1,4.674030304E0,8.549770660E0
6.541881163E1,-4.978646851E-1,4.634961548E0,8.599467316E0
6.543896463E1,-5.565426636E-1,4.608616333E0,8.555458832E0
6.545911763E1,-5.310955811E-1,4.637655945E0,8.547974396E0
6.547927162E1,-4.689747620E-1,4.724026337E0,8.551566925E0
6.549942462E1,-4.305047607E-1,4.720583496E0,8.509055328E0
6.551957762E1,-5.300477600E-1,4.675527191E0,8.423583069E0
6.553973163E1,-6.131250000E-1,4.669839020E0,8.456065521E0
6.555988463E1,-6.727011108E-1,4.686604156E0,8.465046844E0
6.558003763E1,-6.283932495E-1,4.650678864E0,8.436456299E0
6.560019163E1,-6.087840271E-1,4.642895050E0,8.512647858E0
6.562034463E1,-5.248086548E-1,4.694687347E0,8.634943542E0
6.564049763E1,-4.495152283E-1,4.785997467E0,8.686586151E0
6.566065163E1,-3.564088440E-1,4.869673462E0,8.840166779E0
6.568080463E1,-3.773652649E-1,4.838388519E0,8.873996429E0
6.570095762E1,-4.810995483E-1,4.753515015E0,8.845555573E0
6.572111162E1,-5.742059326E-1,4.652774506E0,8.856632538E0
6.574126462E1,-5.486091614E-1,4.671934662E0,8.892258453E0
6.576141763E1,-5.010081482E-1,4.748425598E0,8.791068878E0
6.578157163E1,-4.577481079E-1,4.802762604E0,8.643625488E0
6.580172463E1,-4.152365112E-1,4.748425598E0,8.593928833E0
6.582187808E1,-4.742138672E-1,4.714595947E0,8.508306885E0
6.584203208E1,-5.574407959E-1,4.659510498E0,8.393345947E0
6.586218508E1,-5.683680725E-1,4.593647461E0,8.338559875E0
6.588233808E1,-5.938151550E-1,4.551435242E0,8.434360657E0
6.590249208E1,-5.950126648E-1,4.518204346E0,8.501720581E0
6.592264508E1,-5.623805237E-1,4.521946564E0,8.502469025E0
6.594279808E1,-5.032534790E-1,4.621339874E0,8.559799805E0
6.596295208E1,-4.739144897E-1,4.669240265E0,8.637488251E0
6.598310508E1,-4.836442566E-1,4.655019836E0,8.683292999E0
6.600325808E1,-4.665797424E-1,4.628674622E0,8.695866852E0
6.602341208E1,-5.005590820E-1,4.618495789E0,8.677904205E0
6.604356508E1,-5.403762817E-1,4.677622833E0,8.635691986E0
6.606371808E1,-4.942721558E-1,4.663701782E0,8.681197357E0
6.608387208E1,-4.575984192E-1,4.688101044E0,8.744066620E0
6.610402508E1,-4.237687683E-1,4.736450500E0,8.848998413E0
6.612417808E1,-3.679348755E-1,4.812791748E0,8.880582733E0
6.614433208E1,-3.546125793E-1,4.812791748E0,8.783584442E0
6.616448508E1,-4.532574463E-1,4.708758087E0,8.680598602E0
6.618463808E1,-5.397775269E-1,4.673880615E0,8.643924866E0
6.620479208E1,-5.477110291E-1,4.652175751E0,8.616531830E0
6.622494508E1,-5.529501343E-1,4.636009369E0,8.532107391E0
6.624509908E1,-5.382806396E-1,4.628075867E0,8.563542023E0
6.626525208E1,-5.893244934E-1,4.599335632E0,8.611442413E0
6.628540508E1,-6.063890076E-1,4.600682831E0,8.615334320E0
6.630555808E1,-5.828878784E-1,4.564757538E0,8.538394318E0
6.632571208E1,-6.198609924E-1,4.583917694E0,8.555458832E0
6.634586508E1,-5.572911072E-1,4.631069641E0,8.572373657E0
6.636601808E1,-4.915777588E-1,4.687651978E0,8.496032410E0
6.638617208E1,-4.966671753E-1,4.698579254E0,8.507558441E0
6.640632508E1,-5.195695496E-1,4.679868164E0,8.513545990E0
6.642647908E1,-5.674699402E-1,4.617298279E0,8.496331787E0
6.644663208E1,-5.879772949E-1,4.606520691E0,8.546926575E0
6.646678508E1,-5.659730530E-1,4.633314972E0,8.657995605E0
6.648693908E1,-5.848338318E-1,4.649930420E0,8.721613312E0
6.650709208E1,-5.138813782E-1,4.681664429E0,8.708440704E0
6.652724508E1,-4.867877197E-1,4.684807892E0,8.706195374E0
6.654739908E1,-5.587879944E-1,4.686604156E0,8.687633972E0
6.656755208E1,-6.294410706E-1,4.684209137E0,8.626560974E0
6.658770508E1,-5.740562439E-1,4.672533417E0,8.597970428E0
6.660785908E1,-4.926255798E-1,4.705914001E0,8.644373932E0
6.662801208E1,-4.502636719E-1,4.700525208E0,8.677155762E0
6.664816508E1,-5.248086548E-1,4.643493805E0,8.602012024E0
6.666831908E1,-5.981561279E-1,4.630770264E0,8.524922333E0
6.668847208E1,-5.459147644E-1,4.719984741E0,8.551117859E0
6.670862508E1,-4.173321533E-1,4.768483887E0,8.524173889E0
6.672877908E1,-4.445755005E-1,4.712051239E0,8.515641632E0
6.674893208E1,-5.706134033E-1,4.614903259E0,8.605305176E0
6.676908508E1,-6.375242615E-1,4.526437225E0,8.714577942E0
6.678923908E1,-6.593788147E-1,4.524940338E0,8.673563232E0
6.680939208E1,-6.207591248E-1,4.556524658E0,8.556656342E0
6.682954471E1,-5.939648438E-1,4.558470612E0,8.537047119E0
6.684969871E1,-6.499484253E-1,4.629872131E0,8.618028717E0
6.686985171E1,-6.484515381E-1,4.641697540E0,8.653355255E0
6.689000471E1,-6.054908752E-1,4.599934387E0,8.651558990E0
6.691015871E1,-6.001020813E-1,4.675676880E0,8.756041718E0
6.693031171E1,-5.228627014E-1,4.730912018E0,8.800199890E0
6.695046471E1,-5.445675659E-1,4.680466919E0,8.745114441E0
6.697061871E1,-6.180647278E-1,4.607418823E0,8.660240936E0
6.699077171E1,-6.164181519E-1,4.572840729E0,8.768016815E0
6.701092471E1,-5.020559692E-1,4.627028046E0,8.916208649E0
6.703107871E1,-4.076023865E-1,4.705464935E0,8.876541138E0
6.705123171E1,-4.129911804E-1,4.733606415E0,8.575966187E0
6.707138471E1,-5.212161255E-1,4.722828827E0,8.430169373E0
6.709153871E1,-5.752537537E-1,4.637206879E0,8.507558441E0
6.711169171E1,-5.637277222E-1,4.567901001E0,8.592132568E0
6.713184471E1,-6.162684631E-1,4.519401855E0,8.527766418E0
6.715199871E1,-6.351292419E-1,4.498445435E0,8.531658325E0
6.717215171E1,-5.959107971E-1,4.492008820E0,8.673263855E0
6.719230471E1,-6.099815369E-1,4.495900726E0,8.673563232E0
6.721245871E1,-6.071374512E-1,4.452490997E0,8.576864319E0
6.723261171E1,-5.885760498E-1,4.499792633E0,8.645721130E0
6.725276471E1,-5.911207581E-1,4.604425049E0,8.773405609E0
6.727291871E1,-5.598358154E-1,4.626878357E0,8.762029266E0
6.729307171E1,-5.679190063E-1,4.584965515E0,8.698261871E0
6.731322471E1,-5.830375671E-1,4.596491547E0,8.736881561E0
6.733337871E1,-5.484594727E-1,4.629872131E0,8.748257904E0
6.735353171E1,-5.282514954E-1,4.600084076E0,8.670868835E0
6.737368471E1,-6.036946106E-1,4.575535126E0,8.586145020E0
6.739383871E1,-6.348298645E-1,4.479884033E0,8.550968170E0
6.741399171E1,-6.237528992E-1,4.486470337E0,8.592132568E0
6.743414471E1,-5.390290833E-1,4.608167267E0,8.696615295E0
6.745429871E1,-5.209167480E-1,4.591402130E0,8.705895996E0
6.747445171E1,-5.520520020E-1,4.509971466E0,8.746461639E0
6.749460471E1,-5.375321960E-1,4.489613800E0,8.826096039E0
6.751475871E1,-4.957690430E-1,4.527185669E0,8.875942383E0
6.753491171E1,-4.617897034E-1,4.546794891E0,8.773405609E0
6.755506471E1,-4.644841003E-1,4.503085785E0,8.613238678E0
6.757521871E1,-4.778063965E-1,4.516557770E0,8.525371399E0
6.759537171E1,-5.001100159E-1,4.480333099E0,8.426876221E0
6.761552471E1,-4.831951904E-1,4.459376678E0,8.378377075E0
6.763567871E1,-4.519102478E-1,4.541705475E0,8.514743500E0
6.765583171E1,-4.537065125E-1,4.736300812E0,8.569978638E0
6.767598471E1,-4.864883423E-1,4.818180542E0,8.371192017E0
6.769613871E1,-6.021977234E-1,4.776118011E0,8.255033569E0
6.771629171E1,-7.918533325E-1,4.640799408E0,8.359366608E0
6.773644471E1,-9.285191345E-1,4.549189911E0,8.600215759E0
6.775659871E1,-9.136999512E-1,4.482129364E0,8.841513977E0
6.777675171E1,-8.470884705E-1,4.472399597E0,8.934770050E0
6.779690471E1,-7.864645386E-1,4.452490997E0,8.881780243E0
6.781705871E1,-7.217990112E-1,4.407734070E0,8.939260712E0
6.783721225E1,-7.192543030E-1,4.486170959E0,9.091943207E0
6.785736625E1,-7.231462097E-1,4.631668396E0,9.118887177E0
6.787751925E1,-6.649172974E-1,4.721032562E0,8.978778534E0
6.789767225E1,-6.716532898E-1,4.707261200E0,8.763226776E0
6.791782625E1,-6.860234070E-1,4.636009369E0,8.679550781E0
6.793797925E1,-5.833369446E-1,4.510869598E0,8.821006622E0
6.795813225E1,-6.963519287E-1,4.452490997E0,8.834777985E0
6.797828625E1,-7.861651611E-1,4.447102203E0,8.710236969E0
6.799843925E1,-7.948471069E-1,4.414919128E0,8.712033234E0
6.801859225E1,-7.524851990E-1,4.365821228E0,8.831933899E0
6.803874625E1,-8.443940735E-1,4.315974884E0,8.760682068E0
6.805889925E1,-1.017583923E0,4.366869049E0,8.665180664E0
6.807905225E1,-9.366023254E-1,4.284091187E0,8.585097198E0
6.809920625E1,-8.237370300E-1,4.252057800E0,8.591384125E0
6.811935925E1,-7.141648865E-1,4.255350952E0,8.544381866E0
6.813951225E1,-6.080355835E-1,4.381688232E0,8.682544556E0
6.815966625E1,-4.616400146E-1,4.490362244E0,8.694369965E0
6.817981925E1,-2.525248718E-1,4.514162750E0,8.614585876E0
6.819997225E1,-2.580633545E-1,4.454137573E0,8.569230194E0
6.822012625E1,-2.597099304E-1,4.418960724E0,8.671617279E0
6.824027925E1,-2.715353394E-1,4.441414032E0,8.681496735E0
6.826043225E1,-3.197351074E-1,4.486470337E0,8.645870819E0
6.828058625E1,-3.192860413E-1,4.586462402E0,8.663234711E0
6.830073925E1,-2.653981018E-1,4.526736603E0,8.661887512E0
6.832089225E1,-2.782713318E-1,4.419409790E0,8.857530670E0
6.834104625E1,-3.140469360E-1,4.309388580E0,8.996741180E0
6.836119925E1,-3.635939026E-1,4.254303131E0,9.066645813E0
6.838135225E1,-4.116439819E-1,4.199666748E0,8.885971527E0
6.840150625E1,-4.180805969E-1,4.140689392E0,8.748257904E0
6.842165925E1,-4.776567078E-1,4.145329742E0,8.802445221E0
6.844181225E1,-4.111949158E-1,4.153562622E0,8.839717712E0
6.846196625E1,-3.362008667E-1,4.141886902E0,8.717571716E0
6.848211925E1,-3.134481812E-1,4.317022705E0,8.606352997E0
6.850227225E1,-1.737886047E-1,4.484674072E0,8.575517120E0
6.852242625E1,-5.837860107E-2,4.505630493E0,8.684789886E0
6.854257925E1,-6.975494385E-2,4.422403564E0,8.812773743E0
6.856273225E1,-1.227447510E-2,4.318220215E0,8.843908997E0
6.858288625E1,-5.987548828E-4,4.278552704E0,8.882977753E0
6.860303925E1,1.172062683E-1,4.275109863E0,9.087602234E0
6.862319225E1,2.010319519E-1,4.200415192E0,9.071136475E0
6.864334625E1,1.164578247E-1,4.091890869E0,8.929381256E0
6.866349925E1,-1.646575928E-2,4.056264954E0,8.955576782E0
6.868365225E1,-5.733078003E-2,4.027524719E0,8.913364563E0
6.870380625E1,-7.095245361E-2,4.055815887E0,8.817563782E0
6.872395925E1,-1.901046753E-2,4.239184570E0,8.878187714E0
6.874411225E1,1.203497314E-1,4.383185120E0,8.930129700E0
6.876426625E1,1.104702759E-1,4.409081268E0,8.911717987E0
6.878441925E1,7.918533325E-2,4.351002045E0,8.891659698E0
6.880457225E1,1.151106262E-1,4.333937531E0,8.843160553E0
6.882472550E1,1.459465027E-1,4.319567413E0,8.836424561E0
6.884487850E1,2.128573608E-1,4.274511108E0,8.900191956E0
6.886503150E1,2.773731995E-1,4.171375580E0,9.131760406E0
6.888518550E1,1.681004333E-1,4.069437561E0,9.265282745E0
6.890533850E1,1.086740112E-1,3.999383240E0,9.199569397E0
6.892549150E1,1.559756470E-1,4.001628571E0,9.167236633E0
6.894564550E1,1.538800049E-1,4.105961609E0,8.980574799E0
6.896579850E1,9.086105347E-2,4.211192780E0,8.607550507E0
6.898595150E1,3.876937866E-2,4.298760681E0,8.441396027E0
6.900610550E1,5.328918457E-2,4.304149475E0,8.623417511E0
6.902625850E1,6.870712280E-2,4.295766907E0,8.788823547E0
6.904641150E1,-4.236190796E-2,4.258195038E0,8.834927673E0
6.906656550E1,-1.264869690E-1,4.138893127E0,8.901838531E0
6.908671850E1,-9.969268799E-2,4.031416626E0,8.955876160E0
6.910687150E1,-1.829196167E-1,3.982468414E0,9.026229858E0
6.912702550E1,-1.136137390E-1,3.968996429E0,9.066645813E0
6.914717850E1,-6.721023560E-2,3.991150360E0,9.023535461E0
6.916733150E1,-1.380130005E-1,3.992048492E0,8.848699036E0
6.918748550E1,-2.306703186E-1,4.057612152E0,8.713380432E0
6.920763850E1,-6.870712280E-2,4.117936707E0,8.759634247E0
6.922779150E1,5.643264771E-2,4.229604492E0,8.880283356E0
6.924794550E1,1.646575928E-2,4.270619202E0,8.847202148E0
6.926809850E1,-1.089733887E-1,4.196373596E0,8.716972961E0
6.928825150E1,-1.784289551E-1,4.133803711E0,8.710686035E0
6.930840550E1,-1.567240906E-1,4.239633636E0,8.898844757E0
6.932855850E1,-2.978805542E-2,4.510121155E0,9.087452545E0
6.934871150E1,1.513352966E-1,4.625082092E0,9.206305389E0
6.936886550E1,1.971400452E-1,4.506378937E0,9.296118622E0
6.938901850E1,4.745132446E-2,4.299509125E0,9.230105896E0
6.940917150E1,-1.387614441E-1,4.085903320E0,9.112300873E0
6.942932550E1,-1.634600830E-1,3.969295807E0,9.025182037E0
6.944947850E1,-1.829196167E-1,4.004622345E0,8.941056976E0
6.946963150E1,-2.118095398E-1,4.173471222E0,8.804091797E0
6.948978550E1,-1.517843628E-1,4.224066010E0,8.556207275E0
6.950993850E1,-1.796264648E-1,4.107308807E0,8.537795563E0
6.953009250E1,-2.564167786E-1,3.983665924E0,8.656199341E0
6.955024550E1,-4.047583008E-1,3.949536896E0,8.765172729E0
6.957039850E1,-3.652404785E-1,3.931125183E0,8.702303467E0
6.959055250E1,-3.329077148E-1,3.968697052E0,8.701854401E0
6.961070550E1,-2.270777893E-1,4.072281647E0,8.715775452E0
6.963085850E1,-1.899549866E-1,4.200415192E0,8.788823547E0
6.965101250E1,-6.631210327E-2,4.334236908E0,8.849447479E0
6.967116550E1,-7.499404907E-2,4.359234924E0,8.835077362E0
6.969131850E1,-2.095642090E-1,4.268972626E0,8.816815338E0
6.971147250E1,-2.631527710E-1,4.216282196E0,8.895551605E0
6.973162550E1,-2.145039368E-1,4.233795776E0,9.088051300E0
6.975177850E1,-1.243913269E-1,4.209097137E0,9.235943756E0
6.977193250E1,-1.646575928E-2,4.199666748E0,9.189689941E0
6.979208550E1,1.047821045E-2,4.211641846E0,9.030870209E0
6.981223850E1,-1.826202393E-2,4.252806244E0,9.001680908E0
6.983239321E1,-7.499404907E-2,4.220323792E0,8.940458221E0
6.985254621E1,-1.026864624E-1,4.202959900E0,8.842561798E0
6.987269921E1,-1.318757629E-1,4.244573364E0,8.841364288E0
6.989285321E1,-1.043330383E-1,4.278702393E0,8.839418335E0
6.991300621E1,-1.178050232E-1,4.249812469E0,8.931776276E0
6.993315921E1,-2.396516418E-1,4.150269470E0,8.943751373E0
6.995331321E1,-2.808160400E-1,4.048181763E0,8.916657715E0
6.997346621E1,-2.224374390E-1,4.071982269E0,8.961863708E0
6.999361921E1,-2.086660767E-1,4.141138458E0,8.983269196E0
7.001377321E1,-2.576142883E-1,4.156855774E0,8.926387482E0
7.003392621E1,-2.871029663E-1,4.108057251E0,8.822353821E0
7.005407921E1,-2.752775574E-1,4.086502075E0,8.928183746E0
7.007423321E1,-2.541714478E-1,4.166585541E0,9.023385773E0
7.009438621E1,-2.441423035E-1,4.221072235E0,8.960217133E0
7.011453921E1,-1.721420288E-1,4.199217682E0,8.804241486E0
7.013469321E1,-1.806742859E-1,4.198768616E0,8.689579926E0
7.015484621E1,-2.254312134E-1,4.184099121E0,8.683143311E0
7.017499921E1,-3.201841736E-1,4.148173828E0,8.735085297E0
7.019515321E1,-3.032693481E-1,4.209246826E0,8.816815338E0
7.021530621E1,-2.776725769E-1,4.241429901E0,8.770411835E0
7.023545921E1,-3.062631226E-1,4.237388306E0,8.704997864E0
7.025561321E1,-3.279679871E-1,4.219575348E0,8.735684052E0
7.027576621E1,-3.465293884E-1,4.213438110E0,8.831484833E0
7.029591921E1,-3.504212952E-1,4.203259277E0,8.912616119E0
7.031607321E1,-3.790118408E-1,4.186344452E0,8.913364563E0
7.033622621E1,-3.513194275E-1,4.223766632E0,8.854536896E0
7.035637921E1,-3.336561584E-1,4.293970642E0,8.840316467E0
7.037653321E1,-3.647914124E-1,4.326902161E0,8.794960785E0
7.039668621E1,-4.025129700E-1,4.309238892E0,8.729546814E0
7.041683921E1,-3.858975220E-1,4.262685699E0,8.822054443E0
7.043699321E1,-4.119433594E-1,4.216731262E0,8.941955109E0
7.045714621E1,-3.823049927E-1,4.199067993E0,8.884025574E0
7.047729921E1,-3.311114502E-1,4.219575348E0,8.882977753E0
7.049745321E1,-2.230361938E-1,4.302802277E0,9.031918030E0
7.051760621E1,-2.293231201E-1,4.409979401E0,9.072633362E0
7.053775921E1,-3.173400879E-1,4.379592590E0,8.801247711E0
7.055791321E1,-3.963757324E-1,4.303101654E0,8.575816498E0
7.057806621E1,-4.266128540E-1,4.198918304E0,8.708590393E0
7.059821921E1,-4.489164734E-1,4.067641296E0,8.969647522E0
7.061837321E1,-4.204756165E-1,4.068240051E0,9.052575073E0
7.063852621E1,-3.191363525E-1,4.052223358E0,8.908574524E0
7.065867921E1,-2.767744446E-1,4.040847015E0,8.844807129E0
7.067883321E1,-2.733316040E-1,3.996688843E0,8.922196198E0
7.069898621E1,-2.972817993E-1,3.990252228E0,8.965456238E0
7.071913921E1,-2.357597351E-1,4.063000946E0,8.836723938E0
7.073929321E1,-1.523831177E-1,4.208348694E0,8.697962494E0
7.075944621E1,-7.409591675E-2,4.323908386E0,8.738528137E0
7.077959921E1,-9.415420532E-2,4.374054108E0,8.776549072E0
7.079975321E1,-1.416055298E-1,4.365970917E0,8.787626038E0
7.081990621E1,-1.695973206E-1,4.335135040E0,8.860823822E0
7.084005875E1,-1.519340515E-1,4.293521576E0,9.031468964E0
7.086021275E1,-2.122586060E-1,4.267026672E0,9.099727020E0
7.088036575E1,-2.829116821E-1,4.257446594E0,9.009614410E0
7.090051875E1,-1.778302002E-1,4.256847839E0,8.994346161E0
7.092067275E1,-1.206491089E-1,4.329746246E0,9.073381805E0
7.094082575E1,-1.907034302E-1,4.313130798E0,9.124126282E0
7.096097875E1,-3.510200500E-1,4.162543945E0,8.996741180E0
7.098113275E1,-4.339476013E-1,4.092938690E0,8.942404175E0
7.100128575E1,-4.209246826E-1,4.110152893E0,8.923244019E0
7.102143875E1,-3.905378723E-1,4.108057251E0,8.847202148E0
7.104159275E1,-4.101470947E-1,4.136198730E0,8.781339111E0
7.106174575E1,-3.905378723E-1,4.238136749E0,8.738228760E0
7.108189875E1,-3.541635132E-1,4.257596283E0,8.663534088E0
7.110205275E1,-3.189866638E-1,4.256249084E0,8.642128601E0
7.112220575E1,-2.853067017E-1,4.228107605E0,8.662935333E0
7.114235875E1,-2.773731995E-1,4.281995544E0,8.823251953E0
7.116251275E1,-2.639012146E-1,4.311484222E0,8.848549347E0
7.118266575E1,-2.788700867E-1,4.280648346E0,8.719517670E0
7.120281975E1,-2.835104370E-1,4.301155701E0,8.563542023E0
7.122297275E1,-2.606080627E-1,4.295467529E0,8.687633972E0
7.124312575E1,-2.736309814E-1,4.294868774E0,8.830586700E0
7.126327975E1,-3.013233948E-1,4.352498932E0,8.768914948E0
7.128343275E1,-1.812730408E-1,4.418212280E0,8.847351837E0
7.130358575E1,-1.739382935E-1,4.392316132E0,8.945847015E0
7.132373975E1,-3.106040955E-1,4.240232391E0,9.059460754E0
7.134389275E1,-3.126997375E-1,4.174668732E0,9.015601959E0
