Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),Activity
186.7851186,51.99309123,5.93902489,22.05106237,1.328387302,324.3116952,4.733719519,3.37882177,running
186.9747777,51.99331015,5.939324301,22.89204919,1.963554334,306.8901814,4.772742395,3.323472139,running
187.0832223,51.99304304,5.939085973,22.0762635,1.551010507,297.8694283,4.747036409,3.360086661,running
187.2075638,51.99329926,5.939157187,22.24143388,1.422613889,266.3991346,4.74507071,3.362862024,running
187.3058116,51.99313605,5.939026243,21.51834487,1.789669116,321.5354116,4.76566545,3.333612132,running
187.3607094,51.99350928,5.93862554,21.41999477,1.445927864,120.8294395,4.729495778,3.384731411,running
187.4956844,51.99344436,5.938561959,22.31531699,1.313977966,143.8653318,4.75775021,3.344899098,running
187.501754,51.99309878,5.938880712,21.99304459,2.08819793,264.6533033,4.733232762,3.379503611,running
187.7103688,51.99306879,5.938990909,21.80245048,2.525429026,303.9188404,4.750047846,3.355828138,running
187.785105,51.99311194,5.938992024,21.96609667,1.644070944,319.5218452,4.736085089,3.375505156,running
187.9747658,51.99331462,5.93931789,22.68008688,1.135128631,311.6065159,4.774218916,3.321350746,running
188.0832134,51.9930403,5.939034197,22.12627223,2.174568919,278.663969,4.747182011,3.359880949,running
188.2075545,51.99329533,5.939116901,22.28711558,1.355622489,264.9822517,4.744229149,3.364049169,running
188.3057994,51.99315244,5.938998211,21.95905116,2.027945588,317.3392126,4.766034301,3.333084769,running
188.3606962,51.99349068,5.938658575,21.46845338,1.698689913,128.5398831,4.730199872,3.383747361,running
188.4956738,51.99341723,5.938597226,22.40159175,2.554464907,141.8953302,4.755010686,3.34879238,running
188.5017425,51.99309796,5.938860416,22.21845927,1.608491837,267.4595482,4.7331089,3.379677081,running
188.7103581,51.99307409,5.938968972,21.78937078,1.510017862,299.8214342,4.74985536,3.356100578,running
188.7850924,51.99313531,5.93896231,21.16170481,2.140736411,320.7195941,4.73691437,3.374341311,running
188.9747534,51.99332797,5.939287477,22.71929761,1.969409309,307.9246965,4.778576585,3.315078106,running
189.0832028,51.99304829,5.939008979,22.26011992,1.669260366,287.284436,4.745960135,3.361606674,running
189.2075449,51.99328873,5.939069443,22.00061256,2.188900342,261.816761,4.744901449,3.363100841,running
189.3057863,51.99316536,5.938976606,21.69564893,1.397203344,315.7556668,4.764543752,3.335215115,running
189.3606844,51.99347723,5.938687236,21.84745989,1.488121884,128.6276353,4.729690222,3.384459697,running
189.495663,51.99341153,5.938619115,22.47371365,1.420947281,139.2211424,4.757401004,3.34539575,running
189.5017315,51.99310087,5.938833838,22.35413059,1.253767871,276.3651605,4.733817213,3.378684895,running
189.7103475,51.99309252,5.938942322,21.70578515,1.475189289,312.2473776,4.750499779,3.355188353,running
189.7850789,51.99315253,5.938938684,21.15701425,1.319600635,317.2659212,4.73330939,3.379396285,running
189.9747413,51.99333433,5.939275096,22.84641618,1.259138253,310.3857637,4.771492241,3.325266731,running
190.0831934,51.99305618,5.938972401,22.29536738,1.349165283,290.088509,4.745440542,3.362340122,running
190.207539,51.99328343,5.939040418,22.15490686,1.378197168,258.4271543,4.743164063,3.365550729,running
190.3057753,51.99319021,5.938935676,21.79417015,2.777409981,315.0839746,4.767505383,3.330980255,running
190.3606708,51.9934624,5.938720133,21.48949773,1.399626023,127.042482,4.728930572,3.385521035,running
190.4956517,51.99338781,5.938648768,22.72883074,2.672368761,141.7576589,4.765777492,3.333451954,running
190.5017183,51.99310751,5.938800552,23.03245645,1.701946511,287.1356625,4.729435076,3.384816227,running
190.7103407,51.99310933,5.938909563,21.60538272,2.06830366,314.8553406,4.753294524,3.351227864,running
190.7850664,51.99318689,5.938894913,21.42814807,3.226768197,320.143794,4.736915032,3.374340382,running
190.9747288,51.99335011,5.939249546,22.886691,1.942241609,311.4701076,4.773894879,3.321816479,running
191.0831839,51.99306965,5.938914323,22.2386491,2.966569583,292.8012048,4.746002933,3.36154625,running
191.2075263,51.99327723,5.938989797,22.64111679,1.466614506,261.1899242,4.742591109,3.366358062,running
191.3057624,51.99320281,5.938916115,22.08833406,1.966997267,318.0455933,4.767201875,3.331414612,running
191.3606589,51.99344385,5.938762074,21.54354354,2.271746384,125.3707719,4.725934268,3.389702395,running
191.495641,51.9933745,5.938658686,23.01526937,1.377828409,142.8980975,4.762770713,3.33774657,running
191.5017067,51.99311538,5.938768739,22.91235418,1.372071067,294.1213131,4.73366135,3.378903263,running
191.7103302,51.99313153,5.938905288,21.96841991,1.508971522,335.8759878,4.744796827,3.363248446,running
191.7850524,51.99319406,5.938888509,20.92145261,1.448595004,323.6051223,4.733597695,3.378992437,running
191.9747161,51.99335598,5.939235758,22.81300325,1.332007376,312.0758471,4.772955576,3.323165976,running
192.0831735,51.9930699,5.938897992,22.2367663,1.418886328,289.61175,4.746240396,3.361210963,running
192.2075161,51.99326689,5.938947044,22.00022623,1.968231892,253.3514614,4.743995791,3.364378244,running
192.3057494,51.99321909,5.938897062,21.84296022,1.456680576,317.8464447,4.765892253,3.333287877,running
192.360646,51.9934312,5.938790642,21.8251765,1.430642953,125.921091,4.726955481,3.388278163,running
192.4956301,51.99334936,5.938689033,22.80367397,2.457882367,142.5503527,4.762210814,3.338545371,running
192.5016963,51.99313055,5.938731603,22.76992154,2.2711443,303.2523765,4.731801085,3.381507877,running
192.7103164,51.99316626,5.938874493,22.40456583,2.965909364,333.6004267,4.746673366,3.360599499,running
192.7850392,51.99321639,5.938860336,21.0618242,1.403015164,324.1842939,4.734221014,3.378119066,running
192.9747033,51.99336346,5.939216387,22.94524389,1.232105195,310.0506165,4.772055667,3.324458113,running
193.0831672,51.99307983,5.938862492,22.18779334,1.330320138,296.2147156,4.746103519,3.361404233,running
193.2075098,51.99326262,5.938912753,22.70803341,1.333643289,259.1612085,4.73945805,3.370767632,running
193.305737,51.99325814,5.938842499,21.54633866,2.666599961,315.4207193,4.736392607,3.375073644,running
193.3606342,51.99341461,5.938824631,21.30480166,1.427877218,125.7394704,4.726158844,3.389389269,running
193.4956183,51.9933386,5.938699978,22.94508665,1.394288065,142.9765725,4.759597539,3.342269932,running
193.501686,51.99314218,5.938700608,22.58693181,2.231432295,304.3908021,4.73413087,3.378245394,running
193.7103062,51.9931923,5.938857967,21.8527455,2.867585545,337.5519807,4.747359346,3.359630378,running
193.7850269,51.99323565,5.938825211,21.33275313,2.09288036,316.1670462,4.734559833,3.377644182,running
193.974692,51.9933752,5.939197571,22.95034501,1.483183943,315.0212331,4.773508354,3.322371897,running
194.0831575,51.99308785,5.938819664,22.41631974,2.169710894,293.5117174,4.74498518,3.362982705,running
194.2074971,51.99325259,5.938847453,23.09282127,2.889323624,259.1258868,4.739701385,3.370425465,running
194.3057246,51.99326884,5.938825624,21.5553745,1.400020129,313.3826031,4.734945807,3.377103084,running
194.3606212,51.99339511,5.938864095,21.68513339,2.206828867,127.4386309,4.727205034,3.387929987,running
194.4956063,51.993308,5.938729267,22.45749985,2.686793522,144.4644561,4.762662721,3.337900664,running
194.5016748,51.99316279,5.938690708,21.88332368,2.092557186,323.4436452,4.736173869,3.375380588,running
194.7102985,51.99321627,5.938846043,22.19464348,2.669953629,341.1646511,4.746456222,3.360906182,running
194.7850142,51.99324976,5.938805778,21.53802405,1.327082941,315.8560605,4.733904115,3.378563136,running
194.9746789,51.99338886,5.939175561,22.71466277,1.807565214,312.4576998,4.774519813,3.320918184,running
195.0831445,51.99309154,5.938792397,22.81190082,1.51551801,291.7947905,4.743461755,3.365131144,running
195.2074883,51.99325035,5.938826782,23.14216037,1.516559092,259.352234,4.738462742,3.372166644,running
195.3057122,51.99329236,5.938795661,21.6889463,1.847767587,317.0130122,4.736771029,3.374542525,running
195.3606087,51.99338319,5.938893705,21.45138586,1.385557201,123.2356787,4.726849202,3.388426427,running
195.495595,51.9932887,5.938759859,22.25251844,2.78914311,142.4775151,4.762003947,3.338840434,running
195.501664,51.99318238,5.938683999,21.91793685,2.058859193,339.3100458,4.738361693,3.372308631,running
195.7102884,51.99324088,5.938831422,22.37388497,2.642271303,342.9886713,4.746454049,3.360909252,running
195.785001,51.99327626,5.938770166,21.59675802,1.825739136,315.4196848,4.734290484,3.378021706,running
195.974666,51.99339563,5.939160646,22.84396072,1.248536327,310.0143972,4.77267361,3.323570917,running
196.0831349,51.99310043,5.938762754,22.40753777,1.326791854,298.3051252,4.743316747,3.365335536,running
196.2074784,51.99324832,5.938786727,22.85418439,1.438869476,265.4976685,4.736916044,3.374338961,running
196.3056998,51.99331019,5.938771752,22.0384649,1.810179926,317.5631402,4.73620523,3.375336584,running
196.3605958,51.9933599,5.938947264,21.98168647,2.947864361,124.9182775,4.728158395,3.386599359,running
196.4955845,51.99327166,5.938783279,22.45433609,2.356301708,149.7678874,4.761491361,3.339571388,running
196.5016541,51.99320635,5.938683477,21.80153449,2.283473324,354.0582574,4.739077373,3.371302817,running
196.7102779,51.99326076,5.938827011,22.59941301,2.347392334,350.67485,4.74597446,3.36158645,running
196.7849877,51.99329594,5.938739568,21.41525164,2.313101081,316.4735652,4.736095124,3.375491077,running
196.9746542,51.99341651,5.939113514,22.90204368,1.994726097,305.7040116,4.739610129,3.37055379,running
197.0831254,51.99311155,5.938713326,22.40374607,2.444075311,294.8331443,4.744844653,3.363180972,running
197.2074715,51.99324678,5.938742609,23.75332323,1.969081203,270.3071414,4.737657235,3.373298232,running
197.3056873,51.99332633,5.938741751,21.84194481,1.351642206,312.1500505,4.73589516,3.375771626,running
197.3605843,51.9933393,5.938989801,21.73939175,2.998951327,126.0787111,4.730037238,3.383974699,running
197.4955729,51.99324914,5.938812045,22.63125776,2.411257638,146.7584978,4.762448392,3.338206457,running
197.5016423,51.99323115,5.938681457,21.89566752,2.533696567,358.4146033,4.742014448,3.367170327,running
197.7102658,51.99328365,5.93883287,22.17664469,2.337831995,3.053228803,4.748829181,3.357552448,running
197.7849741,51.99332518,5.938696287,22.22789151,3.065395924,317.0192706,4.73896044,3.371467185,running
197.9746416,51.99342564,5.939097528,22.85314543,1.566385189,308.5860734,4.738756489,3.371753841,running
198.0831181,51.99312012,5.938696893,22.83592928,1.344882399,302.9674553,4.743285888,3.36537903,running
198.2074591,51.99324068,5.938705148,22.98207744,1.484764124,265.9539918,4.735510766,3.376310829,running
198.3056743,51.9933475,5.938713896,22.02152353,1.730759178,316.7955608,4.736913604,3.374342386,running
198.3605758,51.99332435,5.939022371,22.01478788,2.688266206,127.8596166,4.730702814,3.383044179,running
198.4955623,51.99322901,5.938834104,22.58535752,2.313807466,148.9669233,4.761381572,3.339727917,running
198.5016319,51.99324938,5.938693052,22.02356418,2.290558865,11.06755285,4.741404381,3.368029325,running
198.7102545,51.99330836,5.938850743,22.09821737,2.551046784,15.56876733,4.750339486,3.355415294,running
198.7849621,51.99334389,5.938669701,22.56613026,2.65686528,317.0267059,4.739229409,3.371089089,running
198.9746298,51.99343923,5.939077618,23.0080234,1.241108307,314.5720793,4.736989411,3.374235966,running
199.0831051,51.99313678,5.938641947,22.35584245,2.835879085,300.0737719,4.745692423,3.361984602,running
199.2074496,51.99323775,5.93866548,23.16080511,1.456298082,268.323782,4.737248709,3.373871915,running
199.305662,51.9933649,5.93868939,22.14645079,1.771402385,317.8801944,4.736425961,3.375026836,running
199.3605584,51.99330799,5.939070971,21.5150003,2.924271746,122.8945698,4.730575,3.383222901,running
199.4955505,51.99320725,5.938866355,21.60311482,2.533196612,140.7744801,4.769694984,3.327844166,running
199.5016198,51.99326544,5.938702606,21.87989254,2.061209254,17.50774148,4.743001446,3.365779897,running
199.710245,51.99333299,5.938876918,22.47212285,2.820620708,27.03372171,4.748973146,3.357348818,running
199.7849487,51.99336129,5.938638628,22.78501752,2.565342133,314.312449,4.739459854,3.370765095,running
199.9746169,51.99345679,5.939036755,22.94034214,2.39173069,311.8644733,4.738662875,3.371885406,running
200.083096,51.99314442,5.938631325,22.56938719,1.4630313,305.9209182,4.745811668,3.361816272,running
200.2074394,51.99323948,5.938620998,23.37978376,1.982028305,273.4076115,4.742180169,3.366936927,running
200.3056493,51.99338203,5.938670294,21.74530653,1.357548796,320.3098796,4.736052799,3.375550461,running
200.3605462,51.99329398,5.939107411,21.47864097,2.770393087,122.5035572,4.732571797,3.380429148,running
200.4955389,51.99318307,5.938889994,21.79838665,2.52726639,140.5459346,4.766059941,3.333048105,running
200.501611,51.99328548,5.938717676,21.96671023,2.148291368,24.10045825,4.744284864,3.363970595,running
200.7102345,51.99335165,5.938908167,22.43231823,2.789341059,38.96800425,4.747713331,3.359130119,running
200.7849355,51.99337647,5.938605997,22.63978998,2.571164921,311.461421,4.739460177,3.370764641,running
200.9746051,51.99347084,5.939009573,22.74960062,2.229494262,311.9717897,4.739208028,3.371119147,running
201.0830855,51.99316503,5.938608095,22.44723751,1.450175488,318.3162791,4.744856969,3.363163596,running
201.2074304,51.99323619,5.938590506,23.13326851,1.37904999,271.778484,4.746899526,3.360280036,running
201.3056364,51.99341205,5.938628663,22.33942804,3.008316879,319.0805725,4.739413283,3.370830576,running
201.360534,51.99327712,5.939141454,21.6201702,2.622864112,124.6939461,4.731259793,3.382265189,running
201.4955286,51.99316098,5.938905989,21.61850278,2.414369127,143.5445452,4.769730406,3.327793397,running
201.5015986,51.99330806,5.938738987,21.98343723,2.44338276,29.18538974,4.743856756,3.364574283,running
201.7102239,51.9933616,5.938939388,22.26950904,2.54537919,50.28015455,4.752223091,3.352747042,running
201.7849224,51.99339917,5.938577541,22.67496024,2.671467498,315.7346751,4.739615435,3.370546329,running
201.9745919,51.99348169,5.938980409,22.87898887,2.172597252,307.2304642,4.739613355,3.370549254,running
202.0830762,51.99319116,5.938593977,22.88779281,2.130663295,335.4882793,4.746136434,3.361357759,running
202.2074203,51.99323348,5.93852669,23.24289267,2.680511244,271.6645529,4.74789586,3.358872123,running
202.3056241,51.99341998,5.938614133,21.63927655,1.662636673,316.9940659,4.736551363,3.374850843,running
202.3605216,51.99325945,5.939176794,22.12510399,2.634965638,126.1854691,4.731468885,3.381972683,running
202.4955171,51.99313835,5.938926815,21.70755591,2.383213134,142.8639526,4.766813205,3.331970724,running
202.5015907,51.99332219,5.938764021,21.6375926,2.360084057,38.47790297,4.7446485,3.363457692,running
202.7102139,51.99338133,5.93896643,22.25617415,2.653872262,46.02554923,4.750649209,3.35497677,running
202.7849088,51.99342084,5.938550775,22.50176955,2.643223635,319.9386564,4.73987387,3.370182892,running
202.9745795,51.99349481,5.938949084,23.06527849,2.20363187,305.7810261,4.739835098,3.370237422,running
203.0830666,51.99321416,5.938599662,22.76825184,1.744187385,357.3927565,4.741631268,3.367709897,running
203.2074111,51.99322576,5.938501142,22.81158554,1.522616185,270.9938848,4.744076926,3.364263835,running
203.3056121,51.99343831,5.938589866,21.88636736,1.355145718,318.393911,4.73602521,3.375589169,running
203.3605087,51.99324216,5.939199236,22.29424428,2.367591878,133.14879,4.730958284,3.382686913,running
203.4955047,51.99311803,5.938959976,21.64359028,2.455687706,140.3470999,4.767043642,3.33164103,running
203.5015775,51.99333869,5.938781341,21.93944273,2.239424434,38.20483432,4.746451526,3.360912815,running
203.7102035,51.99339569,5.939001687,22.39994428,2.751421664,52.67119419,4.750013232,3.355877133,running
203.7848964,51.99343493,5.938517877,22.4972565,2.535472138,314.6373098,4.741495039,3.367901695,running
203.9745677,51.9935096,5.938921465,22.71028572,2.219126486,308.2548077,4.740439142,3.369387744,running
204.0830575,51.99323555,5.938612563,22.37464307,1.746123736,15.08548389,4.740623356,3.369128556,running
204.2074014,51.9932245,5.938460485,22.95581275,1.371111609,277.8788007,4.741604846,3.367747099,running
204.3055993,51.9934649,5.938553144,22.11900022,2.634071452,317.9572909,4.739331748,3.370945211,running
204.3604968,51.99322384,5.939235334,22.1672045,2.552788434,132.5918704,4.730591905,3.383199265,running
204.4954944,51.99309724,5.938978795,21.97095881,2.357953878,142.7472141,4.767212993,3.331398701,running
204.5015668,51.99335838,5.93880979,21.91013237,2.399477543,41.96042137,4.748509831,3.358004082,running
204.7101936,51.99341163,5.939036429,22.21361236,2.796976473,54.77331139,4.750222696,3.355580632,running
204.7848839,51.99345623,5.938492526,22.90387179,2.543860978,318.6698146,4.742628386,3.366305546,running
204.9745539,51.9935163,5.938883826,23.74339552,2.225116669,298.7092832,4.741520571,3.367865749,running
205.0830468,51.9932579,5.93862203,22.33818832,1.736777356,18.66822717,4.739847819,3.370219531,running
205.2073926,51.99323598,5.938416541,23.53442155,2.069601296,296.1014948,4.738561178,3.372028321,running
205.3055861,51.99347629,5.938540113,22.12878668,1.47170105,318.6613802,4.737487397,3.373536749,running
205.3604844,51.99320933,5.939267518,22.34574692,2.501613189,131.2190546,4.731084826,3.382509926,running
205.4954823,51.99308534,5.938995887,22.28218994,1.613296808,144.3833986,4.765408997,3.333978723,running
205.5015583,51.99337494,5.938830213,21.70637493,2.291692767,40.22532546,4.751259258,3.354112774,running
205.7101833,51.99342328,5.939071193,22.26746321,2.657067243,60.89332773,4.750822053,3.354732009,running
205.7848706,51.99347215,5.938462717,23.18330373,2.533560424,314.4791383,4.742248162,3.366841161,running
205.974542,51.9935339,5.938865914,23.35664255,2.143694867,309.1739173,4.742092639,3.367060207,running
206.0830374,51.99327873,5.938636749,21.91998205,1.781330857,23.15158234,4.738863369,3.371603625,running
206.207383,51.99324291,5.938389062,22.53117453,1.454904187,301.5093071,4.740683143,3.369044429,running
206.3055736,51.99349431,5.938512338,22.22600993,1.414235118,316.3910126,4.738827077,3.371654633,running
206.3604712,51.99319115,5.93930595,22.57063071,2.652051834,128.5819707,4.733496766,3.379133823,running
206.4954714,51.99306146,5.939021596,22.11845228,2.598933595,143.4589515,4.768573563,3.329450887,running
206.5015458,51.9933889,5.93885378,21.919348,2.169250719,43.11095518,4.75069127,3.35491721,running
206.7101734,51.99342565,5.939111386,22.17488958,2.578119309,74.32449339,4.747974075,3.358761559,running
206.7848581,51.99349007,5.938437965,23.12496402,2.474939087,317.242112,4.740568311,3.369206007,running
206.97453,51.99354254,5.938840162,23.03572607,2.052144772,304.5996476,4.740282171,3.369608579,running
207.0830306,51.9932974,5.938657876,21.6163125,1.734971016,32.13834708,4.738199865,3.372536,running
207.207373,51.9932631,5.938367477,22.95472229,1.57883697,324.9785502,4.738653718,3.371898275,running
207.3055615,51.99351801,5.938488146,22.22700646,2.037388148,322.7623981,4.737169795,3.373982715,running
207.3604635,51.99317314,5.939343936,22.72323756,2.747946891,126.7807686,4.734289383,3.378023248,running
207.4954602,51.99305045,5.939030522,22.0546551,1.860132684,147.3227545,4.765155772,3.33434064,running
207.5015349,51.99339423,5.938883928,21.26061544,2.064970145,58.50921375,4.752227852,3.352740293,running
207.7101626,51.99342168,5.93915288,22.18661944,2.610773354,89.17122807,4.742699172,3.366205816,running
207.7848455,51.99351494,5.938408666,22.96980049,2.710427405,320.8074393,4.742227008,3.366870957,running
207.9745175,51.99355729,5.938817622,23.18581143,2.063541179,309.8484901,4.740488185,3.369318744,running
208.083017,51.99331331,5.938686865,21.32412365,1.743220304,44.46894104,4.736709813,3.37462845,running
208.2073641,51.9932727,5.938333569,23.13601946,1.52203618,316.7885151,4.740444386,3.369380367,running
208.3055482,51.99353179,5.938467482,22.21894841,1.498195754,318.4669229,4.736022599,3.375592833,running
208.3604469,51.99315627,5.939383028,22.66155911,2.757377731,126.2069382,4.735277466,3.376638025,running
208.4954484,51.99303223,5.939050435,22.02271617,1.956490572,142.1657059,4.763906092,3.336125864,running
208.5015239,51.99340217,5.938913311,21.31782577,2.139839238,64.21740289,4.751475691,3.353806165,running
208.7101529,51.99341235,5.939189353,22.23529991,2.593968106,101.742594,4.740429852,3.369400815,running
208.7848321,51.99352972,5.938379891,22.51376786,2.534540509,316.3441595,4.742765017,3.366113044,running
208.9745039,51.99356776,5.938794843,22.72872436,1.978216315,309.369255,4.739836503,3.370235445,running
209.0830075,51.99333076,5.938709324,21.16224785,1.740139765,44.27636507,4.738641418,3.37191556,running
209.2073542,51.99329041,5.9383143,23.18954419,1.593940355,326.877713,4.742462727,3.366538923,running
209.3055389,51.99355053,5.938442762,22.46398556,1.615530636,317.0152152,4.737976041,3.372850436,running
209.3604338,51.99313826,5.939419543,22.5199058,2.779288003,127.9646967,4.732659904,3.380305794,running
209.4954369,51.99301975,5.939075891,21.99117357,2.048309545,137.3532931,4.763504178,3.336699713,running
209.5015124,51.99340592,5.93894762,20.73803208,2.271668588,72.34997791,4.74977383,3.356215964,running
209.7101425,51.99340153,5.939199875,22.15211911,1.986887502,118.70026,4.738171591,3.372575722,running
209.784819,51.99354983,5.938355242,22.80702022,2.518490526,319.850925,4.741809325,3.367459185,running
209.9744921,51.99357996,5.938769498,22.9432418,2.032243181,309.5548609,4.738983932,3.371434164,running
210.0829977,51.99334614,5.938740565,20.61123528,1.791921311,51.50306222,4.739849486,3.370217186,running
210.2073447,51.99330618,5.938305019,22.54678226,1.305484932,340.9739406,4.743250023,3.365429579,running
210.3055238,51.99357208,5.938419115,22.17499627,1.960150519,321.3612053,4.73896551,3.371460059,running
210.3604218,51.99312368,5.939453589,22.63148807,2.637311309,126.9394975,4.732035783,3.381179436,running
210.4954257,51.99300132,5.939094372,21.67674583,1.948293226,142.3860623,4.762586553,3.338009341,running
210.501502,51.99340752,5.938979542,21.14382521,2.212661043,80.89004785,4.749864985,3.356086956,running
210.7101324,51.99337478,5.939228242,22.251788,2.479184151,139.2177263,4.736120745,3.375455129,running
210.7848067,51.99356748,5.938335048,22.63630305,2.387697036,322.4583969,4.741537346,3.367842133,running
210.9744797,51.99359033,5.938742852,22.76019698,2.040493771,309.6428171,4.73895267,3.371478107,running
211.0829872,51.9933599,5.93877305,20.91010763,1.81356373,57.59828585,4.740086066,3.369884437,running
211.2073352,51.99333053,5.938336324,22.19068869,1.802010536,26.36279965,4.752479443,3.352383657,running
211.3055115,51.99358867,5.93839314,22.51244703,1.358939392,317.0343843,4.737525879,3.373482708,running
211.3604094,51.99310716,5.939484332,21.951736,2.532972664,129.118738,4.731554759,3.381852539,running
211.495414,51.99297858,5.939119735,21.76112308,2.282225869,142.9408575,4.768967858,3.328886091,running
211.5014919,51.99340377,5.939013635,21.31844775,2.219806111,91.69484836,4.749871586,3.356077613,running
211.7101212,51.99335164,5.939241921,22.57945112,2.551533457,150.7298937,4.737083245,3.374104231,running
211.7847931,51.99358667,5.938298764,23.07836878,2.633082202,317.8201073,4.741225285,3.368281435,running
211.9744668,51.99359987,5.938722225,23.01378435,1.934103146,307.2128663,4.739643115,3.370507406,running
212.0829782,51.99337357,5.938802685,20.86756409,1.757061967,58.43269199,4.74141317,3.368016951,running
212.2073255,51.99333393,5.938373286,21.89163968,1.741455725,67.01343921,4.742185531,3.366929376,running
212.3054982,51.9936079,5.93836574,22.20291628,1.559269676,317.9430365,4.736051127,3.375552807,running
212.3603963,51.99309106,5.939519818,22.26863283,2.599112546,127.6767715,4.732002472,3.381226055,running
212.4954028,51.99295748,5.939142821,21.57426528,2.266059551,142.901947,4.764843808,3.334786428,running
212.5014803,51.99340171,5.939044529,21.47247729,2.169535413,94.62845224,4.746786399,3.36043984,running
212.7101116,51.99333352,5.939230359,22.85876693,1.751224508,176.103161,4.731875579,3.381403635,running
212.7847801,51.99360504,5.93827107,22.72661853,2.580598869,317.0746623,4.741590918,3.367766709,running
212.9744545,51.99361378,5.938697422,23.32290417,1.994335448,310.3398246,4.736355475,3.375125752,running
213.0829676,51.99338077,5.938844838,20.54519817,1.876291655,73.67787637,4.742640258,3.36628882,running
213.2073165,51.99333717,5.938400836,21.99616666,1.381652353,80.3841127,4.740750199,3.368950072,running
213.3054891,51.99362373,5.938341186,22.30678944,1.669337971,315.8371418,4.735168208,3.376791239,running
213.3603843,51.99307447,5.939563168,22.61320963,2.793581301,123.2736426,4.732087462,3.38110711,running
213.4953915,51.99293787,5.939177339,21.74085616,2.494491022,145.6445664,4.766195951,3.33285361,running
213.5014706,51.99339117,5.939074039,21.56372747,2.140658121,106.8099169,4.746066286,3.361456803,running
213.7101009,51.99331558,5.939213923,22.30632891,1.761107065,192.0294848,4.729057658,3.385343513,running
213.7847683,51.99362309,5.938246227,22.90293566,2.456904392,318.0463465,4.741584809,3.36777531,running
213.9744421,51.99362562,5.938666267,24.24572474,2.106924974,305.2826323,4.737527725,3.373480115,running
214.0829575,51.99339761,5.938877373,20.68266204,1.912829373,63.29227717,4.742835769,3.366013354,running
214.2073078,51.99332399,5.938441019,21.35865069,2.330497346,103.9356686,4.735889187,3.375780005,running
214.3054754,51.99363774,5.938314108,22.12454938,1.376779817,312.5598146,4.734621367,3.377557927,running
214.3603716,51.99306416,5.939601264,22.17162487,2.706395733,118.3069703,4.732343984,3.38074806,running
214.4953798,51.99291648,5.939202436,21.60264171,2.376764074,144.4814212,4.765490958,3.333861569,running
214.5014591,51.99337416,5.939095146,21.53021787,2.137109066,124.6260429,4.744999372,3.362962681,running
214.710091,51.99329524,5.939206281,22.35292402,1.771854622,194.0434211,4.726904591,3.388349159,running
214.7847546,51.99364353,5.938223463,22.8039761,2.485868124,320.618571,4.73979056,3.370300058,running
214.9744295,51.99364285,5.93864828,23.4262517,2.097321467,314.5111781,4.738884329,3.371574165,running
215.0829479,51.99340572,5.938913643,20.24227593,1.876403565,69.07200266,4.742664256,3.366255009,running
215.2072974,51.99331539,5.938457152,21.02202104,1.533625796,119.2136788,4.734924711,3.377132661,running
215.3054609,51.99366635,5.938277464,22.38003222,2.85700667,317.361443,4.737018858,3.374194626,running
215.3603592,51.99305208,5.93963712,22.16749776,2.607359583,117.5120624,4.731765621,3.381557503,running
215.4953682,51.9928979,5.939225636,21.93988394,2.179999474,141.8411,4.765597892,3.33370871,running
215.5014483,51.99335417,5.939108321,21.60231728,2.135590152,142.72205,4.743236694,3.365448366,running
215.7100832,51.99327684,5.939198285,22.53621907,1.746151839,197.0628258,4.725863742,3.38980072,running
215.7847422,51.99366507,5.938197336,22.76559244,2.563898951,321.5460261,4.738934536,3.371503596,running
215.9744164,51.99365851,5.938635426,22.77404328,1.944440011,325.4372436,4.738848495,3.37162453,running
216.0829383,51.99341237,5.938949611,19.79620637,1.749403536,72.38990899,4.739297576,3.370993255,running
216.2072879,51.99330377,5.93848366,20.61999712,1.36504772,124.7325799,4.732836725,3.380058219,running
216.3054483,51.99367508,5.938266084,22.32991548,1.565937966,318.4239635,4.733988069,3.3784455,running
216.360347,51.99304201,5.939670864,21.82027273,2.526199367,116.4804577,4.732261389,3.380863674,running
216.4953564,51.99288162,5.939261927,21.98007606,2.284516092,135.7062547,4.731570228,3.381830896,running
216.5014385,51.99333398,5.939120108,21.49884029,2.135515239,153.7406452,4.741448813,3.367966774,running
216.7100703,51.99325656,5.93918995,22.48610849,1.778320544,198.6506463,4.726748684,3.388566645,running
216.7847298,51.9936871,5.938172304,22.89697879,2.595994473,322.9282758,4.739022795,3.371379537,running
216.9744036,51.99367252,5.938602871,22.96350349,2.153040125,319.4498519,4.738926542,3.371514832,running
217.0829285,51.99340992,5.938988038,19.61642955,1.782413491,88.52272346,4.734994104,3.377035367,running
217.207279,51.99329712,5.938524917,21.12971194,2.049814243,116.4358825,4.732771572,3.380149446,running
217.3054355,51.99369477,5.938244893,22.39735825,1.38768105,322.6528565,4.733331847,3.37936483,running
217.3603343,51.99302624,5.93970906,22.27791821,2.662303239,119.65781,4.73331713,3.379385445,running
217.4953471,51.99286743,5.939289228,21.70033608,2.171275241,131.0105283,4.732130434,3.381046967,running
217.5014272,51.99331322,5.939134334,21.283604,2.262587555,155.7939998,4.740297689,3.369586748,running
217.7100595,51.99323769,5.939171769,22.5296485,1.739558977,207.3755087,4.727876258,3.386993227,running
