"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.370572245E1,-4.588237405E-1,3.002095222E0,9.428020477E0
4.372547818E1,-4.839483798E-1,3.033201694E0,9.426823616E0
4.374524677E1,-4.600201547E-1,3.046362400E0,9.383752823E0
4.376495453E1,-4.480560422E-1,3.084946632E0,9.334401131E0
4.378471026E1,-4.468596280E-1,3.126821041E0,9.262616158E0
4.380448625E1,-5.416752100E-1,3.125624657E0,9.236295700E0
4.382421443E1,-4.983053207E-1,3.107678413E0,9.274580956E0
4.384397016E1,-5.368895531E-1,3.142374277E0,9.332008362E0
4.386371568E1,-5.162515044E-1,3.117249727E0,9.335597992E0
4.388347818E1,-4.887340367E-1,3.067897797E0,9.365508080E0
4.390323391E1,-5.042873621E-1,3.054737091E0,9.360722542E0
4.392300750E1,-4.923232496E-1,3.078964472E0,9.383752823E0
4.394274385E1,-4.624129832E-1,3.093321562E0,9.357132912E0
4.396249958E1,-4.372883439E-1,3.082553864E0,9.324830055E0
4.398227948E1,-4.624129832E-1,3.069094181E0,9.351150513E0
4.400204734E1,-4.576273263E-1,3.132802963E0,9.297312737E0
4.402180307E1,-4.372883439E-1,3.181855917E0,9.208778381E0
4.404152188E1,-4.863412082E-1,3.171088219E0,9.247062683E0
4.406132094E1,-5.054838061E-1,3.111267567E0,9.255437851E0
4.408107661E1,-4.887340367E-1,3.070290565E0,9.312865257E0
4.410078880E1,-5.282155871E-1,3.100499868E0,9.337990761E0
4.412056266E1,-4.959124923E-1,3.094517946E0,9.346364975E0
4.414031838E1,-4.863412082E-1,3.065505028E0,9.394520760E0
4.416006464E1,-4.372883439E-1,3.029612541E0,9.419645309E0
4.417982620E1,-4.372883439E-1,3.093321562E0,9.405288696E0
4.419958198E1,-4.779663086E-1,3.138785124E0,9.346364975E0
4.421933599E1,-4.576273263E-1,3.153141975E0,9.194420815E0
4.423907620E1,-4.372883439E-1,3.143570662E0,9.123832703E0
4.425883188E1,-4.348955154E-1,3.131606579E0,9.188439369E0
4.427860083E1,-5.006981492E-1,3.123231649E0,9.250652313E0
4.429837161E1,-5.054838061E-1,3.053540707E0,9.378967285E0
4.431812734E1,-5.306084156E-1,3.020041227E0,9.469894409E0
4.433786432E1,-5.114658475E-1,2.988934517E0,9.502198219E0
4.435761219E1,-5.102694035E-1,3.024827003E0,9.462716103E0
4.437736786E1,-4.660021961E-1,3.095714331E0,9.333204269E0
4.439712979E1,-4.289134443E-1,3.122035265E0,9.233902931E0
4.441689109E1,-4.169493318E-1,3.162713289E0,9.175278664E0
4.443664651E1,-4.695914388E-1,3.145963669E0,9.265008926E0
4.445644052E1,-4.707878530E-1,3.112463951E0,9.312865257E0
4.447614901E1,-4.504488707E-1,3.087339401E0,9.302098274E0
4.449590443E1,-4.624129832E-1,3.057130098E0,9.346364975E0
4.451566078E1,-4.444667995E-1,3.043969393E0,9.392127991E0
4.453543563E1,-5.126622319E-1,3.028416157E0,9.383752823E0
4.455519104E1,-5.150550604E-1,3.051147938E0,9.414859772E0
4.457491776E1,-4.731806815E-1,3.059522867E0,9.352347374E0
4.459467188E1,-4.133601189E-1,3.089732170E0,9.316454887E0
4.461442729E1,-4.301098585E-1,3.120838881E0,9.236295700E0
4.463420812E1,-4.073780477E-1,3.116053343E0,9.231510162E0
4.465393755E1,-4.636093974E-1,3.092125177E0,9.300901413E0
4.467369297E1,-4.660021961E-1,3.048755169E0,9.365508080E0
4.469345151E1,-4.923232496E-1,3.040380239E0,9.418449402E0
4.471320385E1,-4.576273263E-1,3.054737091E0,9.370293617E0
4.473295927E1,-4.588237405E-1,3.066701412E0,9.317651749E0
4.475270875E1,-4.552344978E-1,3.095714331E0,9.304491043E0
4.477248776E1,-4.265206456E-1,3.052344322E0,9.349954605E0
4.479224318E1,-4.600201547E-1,3.040380239E0,9.419645309E0
4.481198234E1,-4.504488707E-1,3.061915636E0,9.484251976E0
4.483175115E1,-4.803591371E-1,3.093321562E0,9.380164146E0
4.485150651E1,-4.157529473E-1,3.090928555E0,9.226723671E0
4.487124870E1,-4.109672904E-1,3.067897797E0,9.175278664E0
4.489099745E1,-4.683950245E-1,3.119642496E0,9.203991890E0
4.491075286E1,-4.755735099E-1,3.082553864E0,9.279366493E0
4.493049984E1,-5.198407173E-1,3.043969393E0,9.389735222E0
4.495024750E1,-4.719842672E-1,3.026023388E0,9.370293617E0
4.497000292E1,-4.731806815E-1,3.009273529E0,9.444769859E0
4.498975651E1,-4.731806815E-1,3.029612541E0,9.438788414E0
4.500950380E1,-4.803591371E-1,3.061915636E0,9.340383530E0
4.502925922E1,-4.265206456E-1,3.083750248E0,9.293723106E0
4.504900266E1,-4.564309120E-1,3.113660574E0,9.292527199E0
4.506878104E1,-4.396811724E-1,3.080160856E0,9.291330338E0
4.508853646E1,-4.492524564E-1,3.086143017E0,9.259027481E0
4.510832896E1,-4.636093974E-1,3.063112020E0,9.296115875E0
4.512804120E1,-4.624129832E-1,3.047558784E0,9.352347374E0
4.514779656E1,-5.066801906E-1,3.053540707E0,9.363115311E0
4.516756760E1,-4.887340367E-1,3.023630619E0,9.411270142E0
4.518731198E1,-4.648058116E-1,3.023630619E0,9.381360054E0
4.520706740E1,-4.348955154E-1,3.069094181E0,9.345169067E0
4.522683974E1,-4.707878530E-1,3.070290565E0,9.303294182E0
4.524657203E1,-4.492524564E-1,3.081357241E0,9.320044518E0
4.526632740E1,-4.217349887E-1,3.082553864E0,9.302098274E0
4.528607724E1,-4.396811724E-1,3.061915636E0,9.272188187E0
4.530582943E1,-4.983053207E-1,3.084946632E0,9.318847656E0
4.532558484E1,-5.246263742E-1,3.041576624E0,9.363115311E0
4.534535193E1,-4.384847581E-1,3.018844843E0,9.309276581E0
4.536506797E1,-4.408775866E-1,3.060719252E0,9.312865257E0
4.538482339E1,-4.660021961E-1,3.106482029E0,9.287740707E0
4.540462177E1,-5.066801906E-1,3.066701412E0,9.414859772E0
4.542437078E1,-4.348955154E-1,2.981756210E0,9.496215820E0
4.544412609E1,-4.408775866E-1,3.014059305E0,9.453145027E0
4.546384781E1,-4.468596280E-1,3.060719252E0,9.330811501E0
4.548362219E1,-4.025924206E-1,3.073879719E0,9.241081238E0
4.550337745E1,-3.690928817E-1,3.104089260E0,9.139386177E0
4.552312380E1,-4.193421602E-1,3.119642496E0,9.177671432E0
4.554288781E1,-5.368895531E-1,3.080160856E0,9.300901413E0
4.556264307E1,-5.380859971E-1,3.032005310E0,9.396913528E0
4.558241323E1,-4.839483798E-1,2.994916677E0,9.414859772E0
4.560214104E1,-3.822534084E-1,2.951845884E0,9.435198784E0
4.562189635E1,-3.990031779E-1,3.028416157E0,9.438788414E0
4.564164953E1,-4.707878530E-1,3.059522867E0,9.330811501E0
4.566139760E1,-4.516452849E-1,3.063112020E0,9.278169632E0
4.568115286E1,-4.492524564E-1,3.059522867E0,9.320044518E0
4.570092562E1,-4.229314029E-1,3.094517946E0,9.287740707E0
4.572068625E1,-4.049852192E-1,3.094517946E0,9.242277145E0
4.574044151E1,-4.121637046E-1,3.026023388E0,9.293723106E0
4.576018339E1,-5.030909777E-1,3.058326483E0,9.389735222E0
4.577991646E1,-5.452644825E-1,3.055933714E0,9.383752823E0
4.579967172E1,-5.404788256E-1,3.029612541E0,9.405288696E0
4.581943453E1,-4.636093974E-1,3.010469913E0,9.371489525E0
4.583917995E1,-4.301098585E-1,3.042773008E0,9.361918449E0
4.585893526E1,-4.360919297E-1,3.015255690E0,9.378967285E0
4.587870755E1,-4.384847581E-1,2.994916677E0,9.444769859E0
4.589848745E1,-4.564309120E-1,3.003291607E0,9.438788414E0
4.591824271E1,-4.301098585E-1,3.012862921E0,9.336793900E0
4.593794969E1,-4.301098585E-1,3.078964472E0,9.280562401E0
4.595770620E1,-3.535395563E-1,3.116053343E0,9.156135559E0
4.597746151E1,-2.997010350E-1,3.106482029E0,9.091230392E0
4.599722120E1,-3.894318938E-1,3.117249727E0,9.195617676E0
4.601700188E1,-4.923232496E-1,3.101696253E0,9.345169067E0
4.603675714E1,-5.162515044E-1,2.962613583E0,9.480662346E0
4.605653516E1,-5.078766346E-1,2.906382322E0,9.629017830E0
4.607624302E1,-5.428716540E-1,2.974577665E0,9.633803368E0
4.609599828E1,-4.588237405E-1,3.029612541E0,9.435198784E0
4.611578578E1,-3.463610709E-1,3.069094181E0,9.199206352E0
4.613552651E1,-3.571287692E-1,3.095714331E0,9.072088242E0
4.615528182E1,-4.253242314E-1,3.122035265E0,9.189635277E0
4.617502510E1,-4.947160780E-1,3.099303484E0,9.272188187E0
4.619476838E1,-5.006981492E-1,3.022433996E0,9.377471924E0
4.621452365E1,-4.671986103E-1,2.970988512E0,9.456734657E0
4.623430302E1,-4.552344978E-1,2.994916677E0,9.420842171E0
4.625402990E1,-4.612165689E-1,3.026023388E0,9.365508080E0
4.627378521E1,-4.671986103E-1,3.051147938E0,9.361918449E0
4.629355172E1,-4.229314029E-1,3.027219772E0,9.335597992E0
4.631330260E1,-4.899304509E-1,3.033201694E0,9.351150513E0
4.633305786E1,-4.887340367E-1,3.032005310E0,9.382556915E0
4.635279948E1,-4.743770957E-1,3.034398317E0,9.398110390E0
4.637256198E1,-4.360919297E-1,3.071486950E0,9.300901413E0
4.639231724E1,-4.289134443E-1,3.035594702E0,9.270991325E0
4.641208771E1,-4.313062727E-1,3.003291607E0,9.303294182E0
4.643184719E1,-4.911268353E-1,3.008077145E0,9.353543282E0
4.645160224E1,-4.815555513E-1,3.033201694E0,9.393324852E0
4.647132979E1,-4.492524564E-1,3.052344322E0,9.369096756E0
4.649108026E1,-4.372883439E-1,3.053540707E0,9.298508644E0
4.651083531E1,-4.277170599E-1,3.041576624E0,9.312865257E0
4.653061802E1,-4.480560422E-1,3.020041227E0,9.367900848E0
4.655035088E1,-5.054838061E-1,3.033201694E0,9.406484604E0
4.657010594E1,-5.318048596E-1,3.053540707E0,9.389735222E0
4.658984453E1,-4.157529473E-1,3.027219772E0,9.335597992E0
4.660960344E1,-4.097708762E-1,3.055933714E0,9.220742226E0
4.662935849E1,-4.755735099E-1,3.117249727E0,9.263813019E0
4.664911859E1,-4.767699242E-1,3.064308405E0,9.347561836E0
4.666887786E1,-4.540380836E-1,2.993720293E0,9.479466438E0
4.668863292E1,-4.564309120E-1,2.953042269E0,9.551250458E0
4.670838719E1,-4.528416991E-1,3.043969393E0,9.486644745E0
4.672813115E1,-4.552344978E-1,3.072683334E0,9.318847656E0
4.674788620E1,-4.037888348E-1,3.070290565E0,9.209974289E0
4.676764995E1,-4.217349887E-1,3.078964472E0,9.205188751E0
4.678742531E1,-4.624129832E-1,3.072683334E0,9.244669914E0
4.680718036E1,-4.743770957E-1,3.023630619E0,9.408877373E0
4.682691474E1,-5.054838061E-1,3.059522867E0,9.380164146E0
4.684671464E1,-4.911268353E-1,3.055933714E0,9.330811501E0
4.686646964E1,-4.456632137E-1,3.053540707E0,9.323633194E0
4.688619219E1,-4.959124923E-1,3.064308405E0,9.324830055E0
4.690594302E1,-4.947160780E-1,3.064308405E0,9.348757744E0
4.692569807E1,-4.660021961E-1,3.066701412E0,9.360722542E0
4.694543875E1,-4.779663086E-1,3.018844843E0,9.358329773E0
4.696518031E1,-4.923232496E-1,3.027219772E0,9.383752823E0
4.698493542E1,-4.468596280E-1,3.027219772E0,9.329615593E0
4.700467042E1,-4.384847581E-1,3.048755169E0,9.312865257E0
4.702444807E1,-4.013960063E-1,3.039183855E0,9.328418732E0
4.704420312E1,-4.277170599E-1,3.055933714E0,9.320044518E0
4.706395172E1,-4.372883439E-1,3.072683334E0,9.336793900E0
4.708368609E1,-4.743770957E-1,3.026023388E0,9.392127991E0
4.710344120E1,-4.636093974E-1,3.016452074E0,9.410074234E0
4.712320891E1,-4.528416991E-1,3.028416157E0,9.358329773E0
4.714296849E1,-4.348955154E-1,3.042773008E0,9.361918449E0
4.716272354E1,-4.492524564E-1,3.047558784E0,9.286544800E0
4.718249234E1,-4.552344978E-1,3.032005310E0,9.343972206E0
4.720221849E1,-5.054838061E-1,3.026023388E0,9.371489525E0
4.722197359E1,-4.791627228E-1,3.065505028E0,9.329615593E0
4.724174682E1,-4.480560422E-1,3.070290565E0,9.305686951E0
4.726149792E1,-4.169493318E-1,3.059522867E0,9.309276581E0
4.728125302E1,-4.588237405E-1,3.026023388E0,9.419645309E0
4.730099536E1,-4.576273263E-1,2.994916677E0,9.503394127E0
4.732076177E1,-4.719842672E-1,3.053540707E0,9.460323334E0
4.734051682E1,-4.229314029E-1,3.064308405E0,9.339186668E0
4.736024245E1,-3.930211067E-1,3.065505028E0,9.169296265E0
4.737998448E1,-4.049852192E-1,3.064308405E0,9.166903496E0
4.739973958E1,-4.660021961E-1,3.063112020E0,9.286544800E0
4.741950161E1,-5.222335458E-1,3.027219772E0,9.411270142E0
4.743926328E1,-5.476573110E-1,3.010469913E0,9.412467003E0
4.745901797E1,-4.947160780E-1,3.029612541E0,9.370293617E0
4.747876448E1,-4.229314029E-1,3.003291607E0,9.401699066E0
4.749853656E1,-4.193421602E-1,3.040380239E0,9.384949684E0
4.751829130E1,-4.420739710E-1,3.066701412E0,9.314062119E0
4.753801156E1,-4.372883439E-1,3.036791086E0,9.329615593E0
4.755775729E1,-4.348955154E-1,3.023630619E0,9.428020477E0
4.757751203E1,-4.456632137E-1,3.017648458E0,9.399306297E0
4.759730417E1,-4.648058116E-1,3.036791086E0,9.366703987E0
4.761703964E1,-4.528416991E-1,3.051147938E0,9.285347939E0
4.763679432E1,-4.636093974E-1,3.035594702E0,9.346364975E0
4.765655521E1,-4.408775866E-1,3.054737091E0,9.340383530E0
4.767631802E1,-4.743770957E-1,3.072683334E0,9.305686951E0
4.769607271E1,-4.863412082E-1,3.082553864E0,9.280562401E0
4.771580474E1,-4.612165689E-1,3.051147938E0,9.408877373E0
4.773555078E1,-4.636093974E-1,2.990130901E0,9.420842171E0
4.775530552E1,-4.456632137E-1,3.045166016E0,9.402895927E0
4.777505453E1,-4.396811724E-1,3.101696253E0,9.339186668E0
4.779482588E1,-4.301098585E-1,3.136392355E0,9.194420815E0
4.781458057E1,-4.253242314E-1,3.092125177E0,9.184849739E0
4.783434760E1,-4.181457460E-1,3.039183855E0,9.273384094E0
4.785406656E1,-4.803591371E-1,3.010469913E0,9.455537796E0
4.787382125E1,-5.186443329E-1,3.018844843E0,9.461520195E0
4.789356760E1,-4.636093974E-1,3.048755169E0,9.343972206E0
4.791335698E1,-4.073780477E-1,3.030808926E0,9.373882294E0
4.793311172E1,-4.217349887E-1,3.081357241E0,9.369096756E0
4.795284292E1,-5.078766346E-1,3.123231649E0,9.375079155E0
4.797259573E1,-4.707878530E-1,3.132802963E0,9.236295700E0
4.799235042E1,-3.918247223E-1,3.086143017E0,9.221938133E0
4.801209708E1,-4.301098585E-1,3.077768087E0,9.290133476E0
4.803186021E1,-4.767699242E-1,3.046362400E0,9.358329773E0
4.805161490E1,-5.078766346E-1,3.070290565E0,9.373882294E0
4.807135906E1,-5.066801906E-1,3.040380239E0,9.303294182E0
4.809111469E1,-4.432703853E-1,3.033201694E0,9.320044518E0
4.811086943E1,-4.348955154E-1,3.072683334E0,9.436395645E0
4.813064432E1,-4.959124923E-1,3.092125177E0,9.341579437E0
4.815036141E1,-4.444667995E-1,3.077768087E0,9.296115875E0
4.817011609E1,-4.193421602E-1,3.090928555E0,9.342776299E0
4.818987901E1,-4.612165689E-1,3.102892876E0,9.375079155E0
4.820962911E1,-5.102694035E-1,3.106482029E0,9.282955170E0
4.822938380E1,-4.600201547E-1,3.090928555E0,9.285347939E0
4.824913490E1,-4.193421602E-1,3.102892876E0,9.305686951E0
4.826887484E1,-4.624129832E-1,3.100499868E0,9.303294182E0
4.828862953E1,-4.671986103E-1,3.052344322E0,9.354740143E0
4.830841250E1,-4.923232496E-1,3.054737091E0,9.383752823E0
4.832814323E1,-4.791627228E-1,3.076272726E0,9.414859772E0
4.834789797E1,-4.552344978E-1,3.083750248E0,9.317651749E0
4.836765641E1,-4.181457460E-1,3.094517946E0,9.320044518E0
4.838741646E1,-4.193421602E-1,3.107678413E0,9.275776863E0
4.840717115E1,-4.396811724E-1,3.113660574E0,9.306883812E0
4.842694208E1,-4.863412082E-1,3.110071182E0,9.280562401E0
4.844674167E1,-4.851447940E-1,3.125624657E0,9.275776863E0
4.846649620E1,-4.408775866E-1,3.089732170E0,9.321240425E0
4.848661797E1,-4.660021961E-1,3.102892876E0,9.323633194E0
4.850593672E1,-4.755735099E-1,3.071486950E0,9.341579437E0
4.852569125E1,-4.683950245E-1,3.034398317E0,9.429216385E0
4.854545859E1,-4.253242314E-1,2.979363203E0,9.581160545E0
4.856518406E1,-4.815555513E-1,3.072683334E0,9.496215820E0
4.858493854E1,-4.851447940E-1,3.110071182E0,9.366703987E0
4.860470078E1,-3.978067636E-1,3.131606579E0,9.184849739E0
4.862448240E1,-3.667000830E-1,3.203391314E0,9.038588524E0
4.864423688E1,-4.552344978E-1,3.202194929E0,9.174081802E0
4.866396552E1,-5.584250093E-1,3.180659533E0,9.266205788E0
4.868371635E1,-5.222335458E-1,3.082553864E0,9.314062119E0
4.870347088E1,-5.078766346E-1,3.012862921E0,9.428020477E0
4.872326464E1,-4.444667995E-1,3.014059305E0,9.512965202E0
4.874298208E1,-4.791627228E-1,3.048755169E0,9.442377090E0
4.876273656E1,-4.336991012E-1,3.083750248E0,9.335597992E0
4.878250823E1,-4.396811724E-1,3.131606579E0,9.314062119E0
4.880224521E1,-4.444667995E-1,3.172284603E0,9.255437851E0
4.882199974E1,-4.564309120E-1,3.193820000E0,9.139386177E0
4.884178385E1,-4.504488707E-1,3.138785124E0,9.206384659E0
4.886151328E1,-4.396811724E-1,3.119642496E0,9.281759262E0
4.888126776E1,-4.600201547E-1,3.084946632E0,9.386145592E0
4.890105047E1,-5.126622319E-1,3.072683334E0,9.365508080E0
4.892079573E1,-4.959124923E-1,3.061915636E0,9.443573952E0
4.894055021E1,-4.755735099E-1,3.100499868E0,9.358329773E0
4.896064865E1,-4.301098585E-1,3.126821041E0,9.261420250E0
4.898001490E1,-4.325026870E-1,3.128017426E0,9.320044518E0
4.899976943E1,-4.420739710E-1,3.138785124E0,9.293723106E0
4.901953807E1,-4.624129832E-1,3.161516905E0,9.273384094E0
4.903930000E1,-4.851447940E-1,3.162713289E0,9.233902931E0
4.905905453E1,-4.516452849E-1,3.111267567E0,9.291330338E0
4.907880078E1,-4.444667995E-1,3.081357241E0,9.377471924E0
4.909856901E1,-5.006981492E-1,3.105285645E0,9.327222824E0
4.911832349E1,-4.971089065E-1,3.099303484E0,9.286544800E0
4.913804594E1,-4.181457460E-1,2.980559587E0,9.522537231E0
4.915783786E1,-4.540380836E-1,3.081357241E0,9.510572433E0
4.917759240E1,-5.006981492E-1,3.155534744E0,9.328418732E0
4.919733797E1,-4.839483798E-1,3.195016384E0,9.261420250E0
4.921707401E1,-3.978067636E-1,3.184248686E0,9.128618240E0
4.923682854E1,-4.181457460E-1,3.217748165E0,9.038588524E0
4.925662099E1,-4.528416991E-1,3.151945591E0,9.247062683E0
4.927672245E1,-5.330012441E-1,3.090928555E0,9.431609154E0
4.929647693E1,-5.341976285E-1,3.080160856E0,9.414859772E0
4.931585594E1,-4.983053207E-1,3.069094181E0,9.399306297E0
4.933562427E1,-4.432703853E-1,3.072683334E0,9.416056633E0
4.935537875E1,-4.516452849E-1,3.100499868E0,9.369096756E0
4.937510917E1,-4.731806815E-1,3.133999348E0,9.320044518E0
4.939485745E1,-4.827519655E-1,3.175873756E0,9.312865257E0
4.941461193E1,-4.480560422E-1,3.187838078E0,9.294919968E0
4.943438083E1,-4.336991012E-1,3.210569859E0,9.315258980E0
4.945410807E1,-4.564309120E-1,3.117249727E0,9.082855225E0
4.947386240E1,-4.863412082E-1,3.183052301E0,9.329615593E0
4.949364063E1,-4.899304509E-1,3.083750248E0,9.425627708E0
4.951339427E1,-4.779663086E-1,3.135195971E0,9.465108871E0
4.953314859E1,-5.174478889E-1,3.166302681E0,9.345169067E0
4.955290542E1,-4.660021961E-1,3.205784082E0,9.238688469E0
4.957264917E1,-4.767699242E-1,3.230908871E0,9.113064766E0
4.959240349E1,-4.049852192E-1,3.215355396E0,9.189635277E0
4.961216896E1,-4.133601189E-1,3.235694408E0,9.281759262E0
4.963194016E1,-4.444667995E-1,3.227319479E0,9.475876808E0
4.965169448E1,-4.983053207E-1,3.169891834E0,9.447162628E0
4.967144047E1,-4.815555513E-1,3.174677372E0,9.287740707E0
4.969117010E1,-5.198407173E-1,3.196212769E0,9.402895927E0
4.971092443E1,-5.186443329E-1,3.250051260E0,9.708279610E0
4.973069010E1,-3.212364316E-1,3.318246841E0,9.465108871E0
4.975077724E1,-1.283151209E-1,3.325425386E0,9.360722542E0
4.977053156E1,-3.511467278E-1,3.332603693E0,9.127422333E0
4.978993990E1,-9.212366939E-1,3.763910055E0,9.693922997E0
4.980968615E1,-1.203888893E0,3.870390654E0,9.207581520E0
4.982944047E1,-1.102193952E0,4.176073551E0,8.999106407E0
4.984919719E1,-7.773682475E-1,4.084847450E0,9.007481575E0
4.986894021E1,-2.240280211E-1,3.827319860E0,9.026624680E0
4.988869453E1,7.519445419E-1,4.028615952E0,1.000887775E1
4.990846448E1,-2.096710801E-1,3.796213150E0,9.026624680E0
4.992821224E1,-6.230311990E-1,3.944867134E0,7.699504852E0
4.994796661E1,-8.051848412E-1,4.338785648E0,7.523632526E0
4.996772771E1,1.615155339E-1,4.153341770E0,8.620741844E0
4.998749719E1,6.580262631E-2,4.167698860E0,8.458927155E0
5.000725151E1,1.830509305E-1,3.798605919E0,8.201399803E0
5.002699573E1,2.608176768E-1,3.735196114E0,8.281558990E0
5.004676495E1,-4.468596280E-1,4.532903194E0,9.634999275E0
5.006651927E1,-2.793620527E-1,3.962813377E0,9.524930000E0
5.008658891E1,-5.174478889E-2,4.066901207E0,9.259027481E0
5.010601260E1,-4.265206456E-1,4.013062477E0,9.557232857E0
5.012576693E1,-4.336991012E-1,3.867997885E0,9.836296082E0
5.014553875E1,-3.152543902E-1,3.935296059E0,9.491430283E0
5.016528911E1,-3.595215976E-1,4.288536549E0,9.290133476E0
5.018504349E1,-4.444667995E-1,4.668097973E0,8.621937752E0
5.020477807E1,-6.266204119E-1,5.045565605E0,8.576474190E0
5.022454323E1,-8.865407705E-1,5.046761990E0,8.568997383E0
5.024429750E1,-6.493522525E-1,5.451447964E0,8.570193291E0
5.026404271E1,-5.294120312E-1,5.359324455E0,8.427820206E0
5.028378838E1,-3.308077157E-1,4.985744953E0,7.348657608E0
5.030354276E1,4.393820465E-1,5.370092392E0,6.852745056E0
5.032329026E1,1.531406492E-1,5.199902534E0,6.946064949E0
5.034306688E1,-3.858426586E-2,5.476572990E0,7.693522930E0
5.036282120E1,-5.413761362E-2,5.367699623E0,7.756932735E0
5.038256000E1,-2.300100774E-1,5.322235584E0,8.024031639E0
5.040234042E1,-3.750749528E-1,5.403591633E0,8.322536469E0
5.042209469E1,-4.408775866E-1,5.452644825E0,8.463712692E0
5.044185438E1,-5.584250093E-1,5.480162144E0,8.884251595E0
5.046158385E1,-9.008977413E-1,5.585745335E0,8.877073288E0
5.048133823E1,-1.105783105E0,5.699404240E0,8.836095810E0
5.050108557E1,-1.060020447E0,5.782256126E0,8.243273735E0
5.052085104E1,-9.774680734E-1,5.998806477E0,7.784749508E0
5.054060536E1,-1.102193952E0,6.302096844E0,7.475477219E0
5.056034068E1,-8.913264275E-1,6.057729721E0,7.743772507E0
5.058008510E1,-5.811567903E-1,5.694618702E0,8.043473244E0
5.059983948E1,2.117647976E-1,5.306682587E0,7.220342159E0
5.061959885E1,7.776673883E-2,5.525924683E0,7.231110096E0
5.063935651E1,4.513461590E-1,4.990530491E0,7.808677673E0
5.065911089E1,5.892325640E-1,4.504189491E0,8.193024635E0
5.067884755E1,-6.637091637E-1,5.405984402E0,7.781160355E0
5.069861505E1,-1.815853238E0,6.358327866E0,8.151150703E0
5.071836943E1,-1.287637711E0,6.165406704E0,8.082955360E0
5.073811250E1,-5.679962635E-1,5.726922035E0,8.269595146E0
5.075786865E1,-5.413761362E-2,5.101797104E0,8.500801086E0
5.077762302E1,5.808576941E-1,4.408177376E0,8.298309326E0
5.079736500E1,6.203392744E-1,3.930510283E0,9.076873779E0
5.081711922E1,-3.702892959E-1,5.052743912E0,8.993124962E0
5.083687359E1,-1.374078393E0,5.844469070E0,7.776374340E0
5.085666740E1,-1.386042476E0,5.729314804E0,7.947461128E0
5.087673729E1,-8.913264275E-1,5.440680504E0,8.312965393E0
5.089649167E1,-8.362914920E-1,5.107779026E0,8.758329391E0
5.091589625E1,-8.697910309E-1,5.372485161E0,8.828917503E0
5.093566677E1,-7.582256794E-1,5.311468124E0,8.512765884E0
